userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1373817611620000686,2013-07-15,00:00:11,2013-07-15,00:04:26,41.172732,-8.612199,41.170536,-8.609589,3518010,3518011
1373817622620000429,2013-07-15,00:00:22,2013-07-15,00:22:07,41.141277,-8.613891,41.23692,-8.670105,3506514,3542906
1373817626620000395,2013-07-15,00:00:26,2013-07-15,00:09:26,41.14845,-8.585874,41.150718,-8.606934,3508435,3510347
1373817661620000325,2013-07-15,00:01:01,2013-07-15,00:12:01,41.141304,-8.613909,41.159241,-8.638749,3506514,3512257
1373817675620000663,2013-07-15,00:01:15,2013-07-15,00:06:15,41.145687,-8.610885,41.154966,-8.60445,3508430,3510348
1373817745620000424,2013-07-15,00:02:25,2013-07-15,00:07:55,41.140701,-8.615502,41.148018,-8.611947,3506513,3508430
1373817753620000080,2013-07-15,00:02:33,2013-07-15,00:03:18,41.161473,-8.656794,41.161473,-8.656821,3514169,3514169
1373817789620000574,2013-07-15,00:03:09,2013-07-15,00:09:24,41.151132,-8.609175,41.145489,-8.607222,3510347,3508431
1373817791620000136,2013-07-15,00:03:11,2013-07-15,00:03:41,41.125671,-8.605287,41.125644,-8.605359,3500767,3500767
1373817795620000383,2013-07-15,00:03:15,2013-07-15,00:08:45,41.161419,-8.656875,41.160123,-8.640837,3514169,3514172
1373817837620000363,2013-07-15,00:03:57,2013-07-15,00:09:57,41.17788,-8.646579,41.183694,-8.624493,3519919,3521840
1373817898620000621,2013-07-15,00:04:58,2013-07-15,00:22:58,41.140755,-8.615529,41.140917,-8.614683,3506513,3506514
1373817915620000618,2013-07-15,00:05:15,2013-07-15,00:15:00,41.144004,-8.613531,41.139882,-8.634528,3506514,3504594
1373817926620000662,2013-07-15,00:05:26,2013-07-15,00:27:11,41.182713,-8.600202,41.176044,-8.557794,3521844,3519937
1373817956620000255,2013-07-15,00:05:56,2013-07-15,00:17:26,41.148567,-8.58564,41.140413,-8.612964,3508435,3506514
1373817960620000186,2013-07-15,00:06:00,2013-07-15,00:11:30,41.166621,-8.613,41.147721,-8.611389,3516094,3508430
1373817968620000250,2013-07-15,00:06:08,2013-07-15,00:32:53,41.137452,-8.614152,41.154849,-8.630595,3504598,3510342
1373817969620000434,2013-07-15,00:06:09,2013-07-15,00:15:24,41.145714,-8.610831,41.145426,-8.607519,3508430,3508431
1373817980620000263,2013-07-15,00:06:20,2013-07-15,00:17:20,41.148504,-8.585703,41.155326,-8.648244,3508435,3512255
1373817982620000280,2013-07-15,00:06:22,2013-07-15,00:12:37,41.185917,-8.597997,41.180031,-8.604144,3523761,3521844
1373817985620000605,2013-07-15,00:06:25,2013-07-15,00:20:25,41.16276,-8.598132,41.237001,-8.67015,3514181,3542906
1373817992620000464,2013-07-15,00:06:32,2013-07-15,00:22:47,41.148189,-8.674335,41.159988,-8.641818,3508418,3512256
1373818018620000281,2013-07-15,00:06:58,2013-07-15,00:12:28,41.14854,-8.585613,41.157918,-8.598519,3508435,3512265
1373818021620000634,2013-07-15,00:07:01,2013-07-15,00:22:01,41.146299,-8.610111,41.164218,-8.646651,3508430,3514171
1373818082620000482,2013-07-15,00:08:02,2013-07-15,00:23:02,41.148513,-8.585613,41.237361,-8.670123,3508435,3542906
1373818095620000047,2013-07-15,00:08:15,2013-07-15,00:24:15,41.148495,-8.585649,41.237568,-8.670258,3508435,3542906
1373818117620000570,2013-07-15,00:08:37,2013-07-15,00:20:52,41.14989,-8.620947,41.125248,-8.605206,3508428,3500767
1373818127620000372,2013-07-15,00:08:47,2013-07-15,00:32:02,41.158521,-8.671698,41.141061,-8.613207,3512250,3506514
1373818149620000697,2013-07-15,00:09:09,2013-07-15,00:16:39,41.146758,-8.619966,41.16006,-8.624727,3508429,3514176
1373818149620000177,2013-07-15,00:09:09,2013-07-15,00:25:54,41.148522,-8.585739,41.237676,-8.669799,3508435,3542907
1373818210620000617,2013-07-15,00:10:10,2013-07-15,00:20:40,41.160996,-8.628876,41.134275,-8.627589,3514175,3502679
1373818251620000625,2013-07-15,00:10:51,2013-07-15,00:16:36,41.144778,-8.62695,41.155155,-8.628453,3506511,3512259
1373818254620000440,2013-07-15,00:10:54,2013-07-15,00:20:39,41.143041,-8.611497,41.162274,-8.595486,3506514,3514181
1373818329620000344,2013-07-15,00:12:09,2013-07-15,00:22:39,41.141196,-8.613954,41.159268,-8.638767,3506514,3512257
1373818341620000120,2013-07-15,00:12:21,2013-07-15,00:35:36,41.159727,-8.639928,41.15025,-8.590995,3512257,3510350
1373818542620000623,2013-07-15,00:15:42,2013-07-15,00:23:27,41.153364,-8.562204,41.141331,-8.607636,3510356,3506515
