userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1375372806620000616,2013-08-02,00:00:06,2013-08-02,00:21:36,41.178591,-8.645319,41.1525,-8.647884,3519919,3510339
1375372827620000680,2013-08-02,00:00:27,2013-08-02,00:20:42,41.145291,-8.611056,41.169834,-8.666874,3508430,3516083
1375372831620000002,2013-08-02,00:00:31,2013-08-02,00:11:01,41.140827,-8.615583,41.162265,-8.607438,3506513,3514179
1375372943620000166,2013-08-02,00:02:23,2013-08-02,00:09:38,41.147982,-8.619849,41.162481,-8.616267,3508429,3514177
1375372969620000226,2013-08-02,00:02:49,2013-08-02,00:14:49,41.147946,-8.614728,41.146128,-8.601822,3508430,3508432
1375372983620000424,2013-08-02,00:03:03,2013-08-02,00:16:03,41.146038,-8.631369,41.172264,-8.651691,3508426,3518002
1375373043620000159,2013-08-02,00:04:03,2013-08-02,00:40:18,41.147406,-8.620191,41.15763,-8.650179,3508428,3512254
1375373049620000452,2013-08-02,00:04:09,2013-08-02,00:13:24,41.182713,-8.600022,41.168061,-8.565111,3521844,3516103
1375373084620000116,2013-08-02,00:04:44,2013-08-02,00:14:59,41.175423,-8.613774,41.18094,-8.654193,3519926,3521834
1375373100620000158,2013-08-02,00:05:00,2013-08-02,00:13:00,41.1462,-8.617617,41.152527,-8.62992,3508429,3510343
1375373127620000473,2013-08-02,00:05:27,2013-08-02,00:15:42,41.180715,-8.583075,41.163858,-8.587872,3521848,3514183
1375373165620000577,2013-08-02,00:06:05,2013-08-02,00:20:50,41.1606,-8.628714,41.182974,-8.600571,3514175,3521844
1375373167620000010,2013-08-02,00:06:07,2013-08-02,00:23:37,41.149251,-8.593884,41.162463,-8.657145,3508434,3514169
1375373191620000012,2013-08-02,00:06:31,2013-08-02,00:17:46,41.155182,-8.608194,41.177673,-8.571312,3512263,3519934
1375373227620000256,2013-08-02,00:07:07,2013-08-02,00:14:37,41.141403,-8.613819,41.150637,-8.606925,3506514,3510347
1375373249620000504,2013-08-02,00:07:29,2013-08-02,00:11:44,41.146245,-8.613063,41.145957,-8.612073,3508430,3508430
1375373253620000554,2013-08-02,00:07:33,2013-08-02,00:22:33,41.164443,-8.632341,41.146308,-8.611209,3514174,3508430
1375373277620000187,2013-08-02,00:07:57,2013-08-02,00:15:12,41.146929,-8.601912,41.144445,-8.606124,3508432,3506515
1375373299620000213,2013-08-02,00:08:19,2013-08-02,00:24:49,41.154471,-8.613189,41.158719,-8.580042,3510346,3512268
1375373301620000372,2013-08-02,00:08:21,2013-08-02,00:19:51,41.155686,-8.630694,41.137983,-8.612316,3512258,3504598
1375373307620000606,2013-08-02,00:08:27,2013-08-02,00:20:27,41.155407,-8.6301,41.137956,-8.612307,3512258,3504598
1375373330620000514,2013-08-02,00:08:50,2013-08-02,00:15:20,41.145912,-8.610696,41.155749,-8.627409,3508430,3512259
1375373331620000547,2013-08-02,00:08:51,2013-08-02,00:18:21,41.155479,-8.630352,41.170797,-8.618625,3512258,3518009
1375373332620000633,2013-08-02,00:08:52,2013-08-02,00:22:52,41.146227,-8.617626,41.162589,-8.633061,3508429,3514174
1375373340620000140,2013-08-02,00:09:00,2013-08-02,00:26:00,41.148594,-8.585631,41.16213,-8.629155,3508435,3514175
1375373346620000578,2013-08-02,00:09:06,2013-08-02,00:23:06,41.148558,-8.58564,41.142222,-8.527356,3508435,3506531
1375373349620000327,2013-08-02,00:09:09,2013-08-02,00:16:39,41.148648,-8.585622,41.151573,-8.606466,3508435,3510347
1375373392620000665,2013-08-02,00:09:52,2013-08-02,00:14:52,41.160321,-8.604621,41.161176,-8.607861,3514180,3514179
1375373422620000071,2013-08-02,00:10:22,2013-08-02,00:23:52,41.148666,-8.585595,41.146668,-8.613378,3508435,3508430
1375373430620000381,2013-08-02,00:10:30,2013-08-02,00:24:45,41.157288,-8.628066,41.144301,-8.606007,3512259,3506515
1375373471620000080,2013-08-02,00:11:11,2013-08-02,00:29:41,41.148522,-8.585622,41.161266,-8.640702,3508435,3514172
1375373493620000280,2013-08-02,00:11:33,2013-08-02,00:16:03,41.175378,-8.627724,41.166945,-8.626779,3519923,3516091
1375373540620000429,2013-08-02,00:12:20,2013-08-02,00:18:35,41.15727,-8.628084,41.161554,-8.607348,3512259,3514179
1375373545620000075,2013-08-02,00:12:25,2013-08-02,00:26:40,41.175567,-8.588214,41.192694,-8.574975,3519931,3525682
1375373546620000031,2013-08-02,00:12:26,2013-08-02,00:30:26,41.148594,-8.585631,41.161365,-8.641782,3508435,3514172
1375373565620000039,2013-08-02,00:12:45,2013-08-02,00:23:00,41.155452,-8.630154,41.151123,-8.637894,3512258,3510341
1375373574620000384,2013-08-02,00:12:54,2013-08-02,00:17:54,41.17725,-8.609391,41.170608,-8.642412,3519927,3518004
1375373579620000353,2013-08-02,00:12:59,2013-08-02,00:21:44,41.16987,-8.578908,41.168178,-8.579799,3516101,3516101
1375373587620000334,2013-08-02,00:13:07,2013-08-02,00:30:37,41.148981,-8.585604,41.14629,-8.61408,3508435,3508430
1375373603620000397,2013-08-02,00:13:23,2013-08-02,00:32:38,41.148567,-8.585613,41.148243,-8.624547,3508435,3508428
