userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376064037620000514,2013-08-10,00:00:37,2013-08-10,00:13:07,41.146065,-8.612541,41.171589,-8.588898,3508430,3518015
1376064046620000687,2013-08-10,00:00:46,2013-08-10,00:05:46,41.159268,-8.58006,41.166531,-8.588331,3512268,3516099
1376064061620000571,2013-08-10,00:01:01,2013-08-10,00:17:46,41.161014,-8.628723,41.144085,-8.607483,3514175,3506515
1376064078620000314,2013-08-10,00:01:18,2013-08-10,00:13:18,41.164236,-8.582796,41.158674,-8.601462,3514184,3512264
1376064112620000363,2013-08-10,00:01:52,2013-08-10,00:33:22,41.180886,-8.583066,41.167773,-8.595495,3521848,3516097
1376064183620000341,2013-08-10,00:03:03,2013-08-10,00:17:03,41.149611,-8.60211,41.161662,-8.632233,3508432,3514174
1376064193620000625,2013-08-10,00:03:13,2013-08-10,00:07:43,41.153031,-8.610111,41.149737,-8.610219,3510346,3508430
1376064213620000006,2013-08-10,00:03:33,2013-08-10,00:08:33,41.163129,-8.584371,41.177403,-8.582931,3514184,3519932
1376064214620000320,2013-08-10,00:03:34,2013-08-10,00:30:19,41.158485,-8.64099,41.206473,-8.59797,3512256,3531425
1376064217620000507,2013-08-10,00:03:37,2013-08-10,00:10:52,41.151321,-8.609436,41.145435,-8.603469,3510347,3508432
1376064231620000054,2013-08-10,00:03:51,2013-08-10,00:13:21,41.179716,-8.602875,41.143194,-8.586747,3519928,3506519
1376064239620000305,2013-08-10,00:03:59,2013-08-10,00:13:44,41.145624,-8.617572,41.158071,-8.627958,3508429,3512259
1376064240620000136,2013-08-10,00:04:00,2013-08-10,00:27:15,41.148531,-8.585649,41.173038,-8.680851,3508435,3517996
1376064272620000488,2013-08-10,00:04:32,2013-08-10,00:18:02,41.147811,-8.608716,41.163318,-8.666181,3508431,3514167
1376064275620000167,2013-08-10,00:04:35,2013-08-10,00:09:20,41.172768,-8.586387,41.175549,-8.566587,3518015,3519935
1376064286620000308,2013-08-10,00:04:46,2013-08-10,00:17:31,41.153922,-8.626545,41.148927,-8.585604,3510343,3508435
1376064294620000307,2013-08-10,00:04:54,2013-08-10,00:17:39,41.153112,-8.61345,41.170761,-8.637696,3510346,3518005
1376064296620000249,2013-08-10,00:04:56,2013-08-10,00:15:41,41.150106,-8.665587,41.160816,-8.584947,3510335,3514184
1376064314620000129,2013-08-10,00:05:14,2013-08-10,00:15:59,41.146029,-8.610714,41.145282,-8.598033,3508430,3508433
1376064357620000560,2013-08-10,00:05:57,2013-08-10,00:15:27,41.149125,-8.599185,41.142816,-8.611794,3508433,3506514
1376064414620000506,2013-08-10,00:06:54,2013-08-10,00:16:54,41.144616,-8.606493,41.154399,-8.599059,3506515,3510349
1376064466620000047,2013-08-10,00:07:46,2013-08-10,00:14:31,41.150421,-8.606934,41.167521,-8.602965,3510347,3516096
1376064489620000665,2013-08-10,00:08:09,2013-08-10,00:28:39,41.16285,-8.606637,41.17833,-8.606403,3514179,3519927
1376064514620000409,2013-08-10,00:08:34,2013-08-10,00:15:49,41.146047,-8.611335,41.138289,-8.61102,3508430,3504598
1376064518620000612,2013-08-10,00:08:38,2013-08-10,00:26:53,41.154435,-8.613207,41.141592,-8.613108,3510346,3506514
1376064524620000039,2013-08-10,00:08:44,2013-08-10,00:16:29,41.161482,-8.656821,41.169132,-8.636436,3514169,3516089
1376064526620000008,2013-08-10,00:08:46,2013-08-10,00:28:31,41.148567,-8.585658,41.237622,-8.66745,3508435,3542907
1376064526620000393,2013-08-10,00:08:46,2013-08-10,00:19:16,41.138163,-8.611137,41.150727,-8.610057,3504598,3510346
1376064537620000435,2013-08-10,00:08:57,2013-08-10,00:27:27,41.148864,-8.672778,41.157189,-8.630334,3508418,3512258
1376064552620000561,2013-08-10,00:09:12,2013-08-10,00:17:12,41.148621,-8.585595,41.157144,-8.60193,3508435,3512264
1376064569620000021,2013-08-10,00:09:29,2013-08-10,00:18:29,41.144751,-8.610777,41.16321,-8.584074,3506514,3514184
1376064576620000625,2013-08-10,00:09:36,2013-08-10,00:15:51,41.1516,-8.610336,41.144463,-8.60607,3510346,3506515
1376064592620000077,2013-08-10,00:09:52,2013-08-10,00:14:22,41.181426,-8.6508,41.180526,-8.651466,3521834,3521834
1376064598620000081,2013-08-10,00:09:58,2013-08-10,00:23:58,41.148018,-8.619849,41.163876,-8.675046,3508429,3514165
1376064615620000118,2013-08-10,00:10:15,2013-08-10,00:24:00,41.153175,-8.659872,41.123484,-8.648199,3510337,3498843
1376064624620000325,2013-08-10,00:10:24,2013-08-10,00:19:09,41.149296,-8.611164,41.146785,-8.609355,3508430,3508431
1376064624620000116,2013-08-10,00:10:24,2013-08-10,00:25:39,41.142744,-8.574777,41.135157,-8.614332,3506522,3504598
1376064629620000594,2013-08-10,00:10:29,2013-08-10,00:23:29,41.148567,-8.585595,41.159709,-8.610327,3508435,3512262
1376064640620000674,2013-08-10,00:10:40,2013-08-10,00:19:40,41.148585,-8.585919,41.174712,-8.565435,3508435,3518019
1376064665620000213,2013-08-10,00:11:05,2013-08-10,00:28:20,41.154417,-8.613261,41.161518,-8.611452,3510346,3514178
1376064688620000048,2013-08-10,00:11:28,2013-08-10,00:22:28,41.148027,-8.619813,41.144067,-8.607474,3508429,3506515
1376064693620000296,2013-08-10,00:11:33,2013-08-10,00:21:48,41.177232,-8.663679,41.158368,-8.630244,3519916,3512258
1376064693620000682,2013-08-10,00:11:33,2013-08-10,00:23:33,41.182866,-8.600004,41.149179,-8.611146,3521844,3508430
1376064705620000668,2013-08-10,00:11:45,2013-08-10,00:27:30,41.169411,-8.667549,41.149017,-8.585757,3516083,3508435
1376064718620000516,2013-08-10,00:11:58,2013-08-10,00:25:43,41.149782,-8.605782,41.154453,-8.630676,3508431,3510342
1376064726620000338,2013-08-10,00:12:06,2013-08-10,00:39:06,41.152446,-8.63136,41.153418,-8.605341,3510342,3510347
1376064728620000495,2013-08-10,00:12:08,2013-08-10,00:19:23,41.14458,-8.606466,41.147541,-8.621883,3506515,3508428
1376064732620000383,2013-08-10,00:12:12,2013-08-10,00:18:27,41.150403,-8.606952,41.148081,-8.59923,3510347,3508433
1376064735620000557,2013-08-10,00:12:15,2013-08-10,00:22:00,41.146038,-8.612505,41.168214,-8.607285,3508430,3516095
1376064741620000100,2013-08-10,00:12:21,2013-08-10,00:20:51,41.148576,-8.585631,41.152221,-8.606952,3508435,3510347
1376064756620000330,2013-08-10,00:12:36,2013-08-10,00:20:36,41.151312,-8.609508,41.18202,-8.611389,3510347,3521842
1376064777620000624,2013-08-10,00:12:57,2013-08-10,00:21:57,41.145615,-8.610723,41.156433,-8.629137,3508430,3512259
1376064805620000187,2013-08-10,00:13:25,2013-08-10,00:27:25,41.160051,-8.640684,41.14629,-8.611218,3514172,3508430
1376064834620000626,2013-08-10,00:13:54,2013-08-10,00:20:39,41.158827,-8.614116,41.15547,-8.594154,3512262,3512266
1376064856620000600,2013-08-10,00:14:16,2013-08-10,00:25:46,41.141088,-8.614026,41.154561,-8.630604,3506514,3510342
1376064867620000108,2013-08-10,00:14:27,2013-08-10,00:18:57,41.173155,-8.652726,41.169087,-8.668062,3518002,3516083
1376064869620000340,2013-08-10,00:14:29,2013-08-10,00:32:29,41.168088,-8.689338,41.14638,-8.611182,3516079,3508430
1376064889620000541,2013-08-10,00:14:49,2013-08-10,00:24:49,41.148576,-8.585685,41.165676,-8.572041,3508435,3516102
1376064935620000611,2013-08-10,00:15:35,2013-08-10,00:22:35,41.160969,-8.62884,41.16384,-8.614008,3514175,3514178
1376064942620000507,2013-08-10,00:15:42,2013-08-10,00:16:42,41.160024,-8.604621,41.161455,-8.604,3514180,3514180
1376064950620000697,2013-08-10,00:15:50,2013-08-10,00:50:05,41.152662,-8.630775,41.152752,-8.631792,3510342,3510342
1376064976620000345,2013-08-10,00:16:16,2013-08-10,00:33:16,41.148567,-8.58564,41.237658,-8.67024,3508435,3542906
1376064983620000337,2013-08-10,00:16:23,2013-08-10,00:32:53,41.16141,-8.656929,41.14089,-8.614818,3514169,3506514
1376064996620000009,2013-08-10,00:16:36,2013-08-10,00:25:51,41.148018,-8.619831,41.144058,-8.607474,3508429,3506515
1376065005620000319,2013-08-10,00:16:45,2013-08-10,00:33:00,41.161986,-8.655957,41.141106,-8.614926,3514169,3506514
1376065017620000409,2013-08-10,00:16:57,2013-08-10,00:28:27,41.138028,-8.61201,41.147307,-8.612775,3504598,3508430
1376065074620000376,2013-08-10,00:17:54,2013-08-10,00:28:09,41.163129,-8.584326,41.148756,-8.584218,3514184,3508436
1376065137620000625,2013-08-10,00:18:57,2013-08-10,00:33:12,41.146866,-8.606988,41.140476,-8.612973,3508431,3506514
1376065137620000549,2013-08-10,00:18:57,2013-08-10,00:36:57,41.168151,-8.689329,41.145588,-8.615151,3516079,3508429
1376065155620000314,2013-08-10,00:19:15,2013-08-10,00:36:15,41.148999,-8.585766,41.222808,-8.676855,3508435,3537157
1376065172620000458,2013-08-10,00:19:32,2013-08-10,00:41:17,41.150277,-8.607078,41.116248,-8.606574,3510347,3496935
1376065181620000653,2013-08-10,00:19:41,2013-08-10,00:29:41,41.157369,-8.628129,41.168565,-8.593461,3512259,3516098
1376065200620000527,2013-08-10,00:20:00,2013-08-10,00:42:45,41.159439,-8.579925,41.148657,-8.597682,3512269,3508433
1376065236620000095,2013-08-10,00:20:36,2013-08-10,00:22:36,41.157459,-8.630136,41.159151,-8.638596,3512258,3512257
1376065255620000562,2013-08-10,00:20:55,2013-08-10,00:29:25,41.136921,-8.61714,41.145678,-8.610687,3504597,3508430
1376065267620000160,2013-08-10,00:21:07,2013-08-10,01:08:37,41.175639,-8.585946,41.146848,-8.596251,3519931,3508433
1376065286620000554,2013-08-10,00:21:26,2013-08-10,00:22:26,41.148027,-8.619849,41.146335,-8.620254,3508429,3508428
1376065292620000507,2013-08-10,00:21:32,2013-08-10,00:43:17,41.162931,-8.612784,41.165829,-8.619318,3514178,3516093
