userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376755244620000576,2013-08-18,00:00:44,2013-08-18,00:27:14,41.145795,-8.607168,41.137578,-8.61984,3508431,3504597
1376755269620000467,2013-08-18,00:01:09,2013-08-18,00:06:54,41.157252,-8.628138,41.160735,-8.611488,3512259,3514178
1376755274620000217,2013-08-18,00:01:14,2013-08-18,00:14:29,41.168043,-8.689329,41.237685,-8.670339,3516079,3542906
1376755295620000684,2013-08-18,00:01:35,2013-08-18,00:10:20,41.148981,-8.598951,41.143842,-8.604378,3508433,3506516
1376755312620000676,2013-08-18,00:01:52,2013-08-18,00:06:22,41.146092,-8.617662,41.15187,-8.626005,3508429,3510343
1376755372620000446,2013-08-18,00:02:52,2013-08-18,00:10:22,41.159403,-8.683668,41.180013,-8.689986,3512248,3521827
1376755437620000453,2013-08-18,00:03:57,2013-08-18,00:10:27,41.14566,-8.610831,41.145471,-8.607447,3508430,3508431
1376755458620000324,2013-08-18,00:04:18,2013-08-18,00:09:03,41.166972,-8.627103,41.173047,-8.634942,3516091,3518006
1376755466620000047,2013-08-18,00:04:26,2013-08-18,00:18:11,41.15736,-8.628192,41.148801,-8.585721,3512259,3508435
1376755510620000619,2013-08-18,00:05:10,2013-08-18,00:10:10,41.153877,-8.567154,41.165955,-8.579556,3510355,3516101
1376755525620000598,2013-08-18,00:05:25,2013-08-18,00:10:10,41.145696,-8.610777,41.154822,-8.630577,3508430,3510342
1376755527620000271,2013-08-18,00:05:27,2013-08-18,00:11:57,41.145642,-8.610822,41.154381,-8.630775,3508430,3510342
1376755530620000697,2013-08-18,00:05:30,2013-08-18,00:17:45,41.160789,-8.628885,41.164173,-8.667297,3514175,3514167
1376755531620000470,2013-08-18,00:05:31,2013-08-18,00:11:01,41.167359,-8.649522,41.154561,-8.655192,3516087,3510337
1376755585620000435,2013-08-18,00:06:25,2013-08-18,00:12:10,41.145678,-8.610741,41.156298,-8.602308,3508430,3512264
1376755599620000187,2013-08-18,00:06:39,2013-08-18,00:12:09,41.145615,-8.610903,41.150808,-8.622999,3508430,3510344
1376755650620000492,2013-08-18,00:07:30,2013-08-18,00:17:15,41.146173,-8.617599,41.169726,-8.605377,3508429,3516095
1376755673620000158,2013-08-18,00:07:53,2013-08-18,00:18:38,41.174424,-8.618049,41.15097,-8.647515,3518009,3510339
1376755702620000662,2013-08-18,00:08:22,2013-08-18,00:20:07,41.182677,-8.60004,41.173038,-8.619867,3521844,3518009
1376755748620000663,2013-08-18,00:09:08,2013-08-18,00:18:08,41.140845,-8.610183,41.156469,-8.628831,3506514,3512259
1376755777620000665,2013-08-18,00:09:37,2013-08-18,00:16:22,41.149728,-8.605764,41.141034,-8.614701,3508431,3506514
1376755845620000051,2013-08-18,00:10:45,2013-08-18,00:13:45,41.141214,-8.614134,41.142852,-8.611794,3506514,3506514
1376755852620000450,2013-08-18,00:10:52,2013-08-18,00:21:37,41.141313,-8.613882,41.155542,-8.628327,3506514,3512259
1376755974620000672,2013-08-18,00:12:54,2013-08-18,00:28:39,41.150016,-8.620947,41.137947,-8.612289,3510344,3504598
1376755978620000391,2013-08-18,00:12:58,2013-08-18,00:22:43,41.161482,-8.656821,41.160456,-8.582283,3514169,3514184
1376756030620000120,2013-08-18,00:13:50,2013-08-18,00:22:05,41.140647,-8.615574,41.148297,-8.613081,3506513,3508430
1376756033620000451,2013-08-18,00:13:53,2013-08-18,00:20:38,41.140647,-8.61552,41.143347,-8.607942,3506513,3506515
1376756052620000013,2013-08-18,00:14:12,2013-08-18,00:21:27,41.154345,-8.649423,41.166747,-8.647281,3510339,3516087
1376756089620000611,2013-08-18,00:14:49,2013-08-18,00:22:49,41.160969,-8.628813,41.191155,-8.625294,3514175,3525671
1376756111620000256,2013-08-18,00:15:11,2013-08-18,00:19:11,41.150952,-8.620191,41.154318,-8.614134,3510344,3510346
1376756130620000603,2013-08-18,00:15:30,2013-08-18,00:23:30,41.173569,-8.674956,41.180049,-8.689374,3517998,3521827
1376756139620000453,2013-08-18,00:15:39,2013-08-18,00:24:09,41.147739,-8.610723,41.164857,-8.583192,3508430,3514184
1376756148620000226,2013-08-18,00:15:48,2013-08-18,00:28:33,41.161032,-8.613126,41.161086,-8.613369,3514178,3514178
1376756253620000216,2013-08-18,00:17:33,2013-08-18,00:32:18,41.150628,-8.67627,41.165199,-8.619678,3510333,3516093
1376756263620000389,2013-08-18,00:17:43,2013-08-18,00:25:28,41.162328,-8.66727,41.149647,-8.675109,3514167,3508417
1376756268620000271,2013-08-18,00:17:48,2013-08-18,00:25:33,41.145858,-8.614485,41.159727,-8.640972,3508430,3512256
1376756273620000387,2013-08-18,00:17:53,2013-08-18,00:26:08,41.154363,-8.649396,41.145921,-8.612856,3510339,3508430
1376756287620000038,2013-08-18,00:18:07,2013-08-18,00:26:07,41.148531,-8.609499,41.148972,-8.612001,3508431,3508430
1376756290620000426,2013-08-18,00:18:10,2013-08-18,00:23:40,41.166729,-8.64027,41.153418,-8.654409,3516088,3510338
1376756330620000093,2013-08-18,00:18:50,2013-08-18,00:22:50,41.14854,-8.585649,41.142816,-8.574957,3508435,3506522
1376756335620000408,2013-08-18,00:18:55,2013-08-18,00:22:40,41.154417,-8.613225,41.158845,-8.626959,3510346,3512259
1376756379620000497,2013-08-18,00:19:39,2013-08-18,00:42:54,41.154354,-8.649423,41.148243,-8.612658,3510339,3508430
1376756395620000452,2013-08-18,00:19:55,2013-08-18,00:33:25,41.182713,-8.600076,41.236668,-8.670051,3521844,3542906
1376756495620000495,2013-08-18,00:21:35,2013-08-18,00:29:35,41.145732,-8.606826,41.148801,-8.585694,3508431,3508435
1376756498620000480,2013-08-18,00:21:38,2013-08-18,00:37:53,41.148909,-8.665065,41.218533,-8.695089,3508419,3535237
1376756545620000007,2013-08-18,00:22:25,2013-08-18,00:30:55,41.166927,-8.627148,41.166981,-8.591355,3516091,3516098
1376756564620000174,2013-08-18,00:22:44,2013-08-18,00:34:29,41.150295,-8.607132,41.181768,-8.601372,3510347,3521844
1376756566620000424,2013-08-18,00:22:46,2013-08-18,00:31:16,41.145579,-8.610795,41.159016,-8.635545,3508430,3512257
1376756594620000579,2013-08-18,00:23:14,2013-08-18,00:23:29,41.146128,-8.617572,41.146128,-8.61759,3508429,3508429
1376756598620000904,2013-08-18,00:23:18,2013-08-18,00:37:33,41.148018,-8.623494,41.236812,-8.670033,3508428,3542906
1376756625620000612,2013-08-18,00:23:45,2013-08-18,00:33:15,41.161113,-8.604801,41.158278,-8.622981,3514180,3512260
1376756631620000250,2013-08-18,00:23:51,2013-08-18,00:36:21,41.14125,-8.614134,41.148837,-8.585577,3506514,3508435
1376756639620000681,2013-08-18,00:23:59,2013-08-18,00:24:29,41.182569,-8.599635,41.182569,-8.599635,3521845,3521845
1376756688620000384,2013-08-18,00:24:48,2013-08-18,00:29:48,41.162787,-8.591436,41.149638,-8.604855,3514182,3508432
1376756711620000167,2013-08-18,00:25:11,2013-08-18,00:33:26,41.169618,-8.589339,41.154003,-8.65791,3516099,3510337
