userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376668804620000363,2013-08-17,00:00:04,2013-08-17,00:07:19,41.160879,-8.59689,41.147595,-8.586747,3514181,3508435
1376668825620000337,2013-08-17,00:00:25,2013-08-17,00:08:40,41.181057,-8.654274,41.176206,-8.668746,3521834,3519915
1376668857620000294,2013-08-17,00:00:57,2013-08-17,00:09:57,41.157693,-8.627994,41.14935,-8.609463,3512259,3508431
1376668874620000058,2013-08-17,00:01:14,2013-08-17,00:02:14,41.168097,-8.592345,41.166558,-8.595612,3516098,3516097
1376668878620000513,2013-08-17,00:01:18,2013-08-17,00:10:18,41.145723,-8.610768,41.14953,-8.622162,3508430,3508428
1376668884620000073,2013-08-17,00:01:24,2013-08-17,00:11:09,41.154498,-8.613252,41.146065,-8.610696,3510346,3508430
1376668897620000273,2013-08-17,00:01:37,2013-08-17,00:14:07,41.181111,-8.654247,41.151519,-8.665569,3521834,3510335
1376668898620000623,2013-08-17,00:01:38,2013-08-17,00:18:23,41.148594,-8.585622,41.236929,-8.670123,3508435,3542906
1376668902620000408,2013-08-17,00:01:42,2013-08-17,00:23:27,41.146056,-8.617653,41.147253,-8.615574,3508429,3508429
1376668913620000311,2013-08-17,00:01:53,2013-08-17,00:12:53,41.157081,-8.681805,41.158755,-8.633178,3512248,3512258
1376668925620000344,2013-08-17,00:02:05,2013-08-17,00:10:50,41.141232,-8.614008,41.157117,-8.612631,3506514,3512262
1376668943620000648,2013-08-17,00:02:23,2013-08-17,00:10:53,41.148567,-8.585658,41.174082,-8.565453,3508435,3518019
1376668951620000022,2013-08-17,00:02:31,2013-08-17,00:19:01,41.162724,-8.591337,41.237757,-8.663076,3514182,3542908
1376668956620000446,2013-08-17,00:02:36,2013-08-17,00:06:06,41.157747,-8.627616,41.14926,-8.610777,3512259,3508430
1376668974620000356,2013-08-17,00:02:54,2013-08-17,00:16:54,41.145705,-8.610804,41.161545,-8.640891,3508430,3514172
