userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1374508836620000159,2013-07-23,00:00:36,2013-07-23,00:24:06,41.149143,-8.620992,41.237262,-8.670069,3508428,3542906
1374508837620000653,2013-07-23,00:00:37,2013-07-23,00:16:07,41.154525,-8.630361,41.16384,-8.599293,3510342,3514181
1374508844620000363,2013-07-23,00:00:44,2013-07-23,00:31:14,41.180796,-8.583165,41.169267,-8.594334,3521848,3516098
1374508848620000513,2013-07-23,00:00:48,2013-07-23,00:15:48,41.157522,-8.628174,41.166333,-8.568504,3512259,3516103
1374508859620000007,2013-07-23,00:00:59,2013-07-23,00:09:29,41.182695,-8.600157,41.170419,-8.584524,3521844,3518016
1374508884620000041,2013-07-23,00:01:24,2013-07-23,00:19:24,41.148918,-8.585676,41.159322,-8.636112,3508435,3512257
1374508893620000625,2013-07-23,00:01:33,2013-07-23,00:14:33,41.182713,-8.600103,41.186844,-8.531352,3521844,3523774
1374508900620000482,2013-07-23,00:01:40,2013-07-23,00:13:10,41.148387,-8.585613,41.152671,-8.629857,3508435,3510343
1374508905620000118,2013-07-23,00:01:45,2013-07-23,00:07:15,41.159403,-8.571609,41.174028,-8.579295,3512270,3518017
1374508923620000037,2013-07-23,00:02:03,2013-07-23,00:03:18,41.162823,-8.624781,41.162778,-8.621064,3514176,3514176
1374508927620000333,2013-07-23,00:02:07,2013-07-23,00:59:52,41.16204,-8.569557,41.181795,-8.601219,3514187,3521844
1374508932620000216,2013-07-23,00:02:12,2013-07-23,00:11:57,41.148846,-8.67276,41.167548,-8.671392,3508418,3516082
1374508937620000686,2013-07-23,00:02:17,2013-07-23,00:10:17,41.150223,-8.627481,41.159187,-8.636283,3510343,3512257
1374508942620000207,2013-07-23,00:02:22,2013-07-23,00:22:52,41.148549,-8.648766,41.150205,-8.607105,3508423,3510347
1374508956620000024,2013-07-23,00:02:36,2013-07-23,00:19:51,41.148468,-8.58564,41.161815,-8.641017,3508435,3514172
1374508989620000136,2013-07-23,00:03:09,2013-07-23,00:14:39,41.145606,-8.610831,41.145849,-8.59617,3508430,3508433
1374508997620000152,2013-07-23,00:03:17,2013-07-23,00:15:47,41.154381,-8.613297,41.13738,-8.636346,3510346,3504593
1374509014620000044,2013-07-23,00:03:34,2013-07-23,00:06:19,41.182686,-8.647047,41.179788,-8.652663,3521835,3519918
1374509017620000126,2013-07-23,00:03:37,2013-07-23,00:11:52,41.153958,-8.674074,41.154318,-8.64828,3510334,3510339
1374509025620000672,2013-07-23,00:03:45,2013-07-23,00:15:45,41.165685,-8.576208,41.181759,-8.601273,3516101,3521844
1374509025620000309,2013-07-23,00:03:45,2013-07-23,00:17:45,41.151897,-8.677152,41.142438,-8.61831,3510333,3506513
1374509027620000527,2013-07-23,00:03:47,2013-07-23,00:26:47,41.148504,-8.58573,41.159358,-8.636139,3508435,3512257
1374509063620000468,2013-07-23,00:04:23,2013-07-23,00:14:08,41.161068,-8.628714,41.174784,-8.649324,3514175,3518003
1374509071620000011,2013-07-23,00:04:31,2013-07-23,00:11:31,41.160501,-8.636391,41.168817,-8.627517,3514173,3516091
1374509078620000561,2013-07-23,00:04:38,2013-07-23,00:14:23,41.144643,-8.606439,41.154777,-8.630694,3506515,3510342
1374509078620000111,2013-07-23,00:04:38,2013-07-23,00:19:23,41.182731,-8.600139,41.140386,-8.542971,3521844,3506528
1374509088620000010,2013-07-23,00:04:48,2013-07-23,00:10:03,41.164128,-8.62065,41.161122,-8.637543,3514176,3514173
1374509098620000128,2013-07-23,00:04:58,2013-07-23,00:47:28,41.165244,-8.649351,41.157675,-8.64099,3516087,3512256
1374509102620000085,2013-07-23,00:05:02,2013-07-23,00:17:32,41.147811,-8.619867,41.162598,-8.633223,3508429,3514174
1374509119620000572,2013-07-23,00:05:19,2013-07-23,00:11:49,41.152176,-8.635473,41.154246,-8.620929,3510341,3510344
1374509125620000250,2013-07-23,00:05:25,2013-07-23,00:22:10,41.149458,-8.625609,41.098554,-8.648532,3508427,3489263
1374509129620000138,2013-07-23,00:05:29,2013-07-23,00:15:59,41.148036,-8.619849,41.15952,-8.63847,3508429,3512257
1374509146620000570,2013-07-23,00:05:46,2013-07-23,00:16:46,41.152149,-8.627229,41.171877,-8.633565,3510343,3518006
1374509163620000310,2013-07-23,00:06:03,2013-07-23,00:45:48,41.148072,-8.619867,41.159925,-8.529273,3508429,3512279
1374509169620000279,2013-07-23,00:06:09,2013-07-23,00:22:24,41.159556,-8.681724,41.140944,-8.633907,3512248,3506510
1374509174620000054,2013-07-23,00:06:14,2013-07-23,00:18:14,41.16096,-8.628642,41.180328,-8.634231,3514175,3521838
1374509189620000199,2013-07-23,00:06:29,2013-07-23,00:14:14,41.170932,-8.628876,41.175189,-8.618373,3518007,3519925
1374509192620000321,2013-07-23,00:06:32,2013-07-23,00:12:02,41.159088,-8.571573,41.163876,-8.589933,3512270,3514183
1374509242620000049,2013-07-23,00:07:22,2013-07-23,00:22:37,41.169132,-8.618985,41.15367,-8.67105,3516093,3510334
1374509247620000233,2013-07-23,00:07:27,2013-07-23,00:50:12,41.167773,-8.595783,41.307885,-8.727786,3516097,3569719
1374509265620000342,2013-07-23,00:07:45,2013-07-23,00:26:30,41.168871,-8.62209,41.144661,-8.606016,3516092,3506515
1374509274620000101,2013-07-23,00:07:54,2013-07-23,00:24:39,41.141619,-8.615223,41.146785,-8.61516,3506513,3508429
1374509284620000046,2013-07-23,00:08:04,2013-07-23,00:22:04,41.167008,-8.627076,41.176521,-8.668791,3516091,3519915
1374509303620000205,2013-07-23,00:08:23,2013-07-23,00:21:38,41.155965,-8.594838,41.175243,-8.627715,3512266,3519923
1374509310620000120,2013-07-23,00:08:30,2013-07-23,00:20:30,41.157441,-8.628066,41.158161,-8.601624,3512259,3512264
1374509319620000460,2013-07-23,00:08:39,2013-07-23,00:21:24,41.140566,-8.613144,41.148432,-8.608194,3506514,3508431
1374509319620000036,2013-07-23,00:08:39,2013-07-23,00:40:24,41.171193,-8.671689,41.152311,-8.676765,3517998,3510333
1374509322620000562,2013-07-23,00:08:42,2013-07-23,00:39:57,41.146002,-8.613792,41.237001,-8.669808,3508430,3542907
1374509326620000508,2013-07-23,00:08:46,2013-07-23,00:22:01,41.16096,-8.604162,41.158593,-8.668998,3514180,3512251
1374509332620000311,2013-07-23,00:08:52,2013-07-23,00:29:52,41.140809,-8.609733,41.129955,-8.612001,3506515,3500766
1374509333620000440,2013-07-23,00:08:53,2013-07-23,00:22:08,41.172246,-8.59131,41.16825,-8.638785,3518014,3516089
1374509341620000343,2013-07-23,00:09:01,2013-07-23,00:21:01,41.147586,-8.608824,41.125401,-8.605125,3508431,3500767
1374509388620000229,2013-07-23,00:09:48,2013-07-23,00:26:33,41.146047,-8.617653,41.126706,-8.622261,3508429,3500764
1374509393620000108,2013-07-23,00:09:53,2013-07-23,00:31:23,41.176233,-8.65737,41.162805,-8.657451,3519917,3514169
1374509419620000621,2013-07-23,00:10:19,2013-07-23,00:25:34,41.150952,-8.622945,41.163552,-8.584092,3510344,3514184
1374509426620000429,2013-07-23,00:10:26,2013-07-23,00:20:26,41.157639,-8.628219,41.177421,-8.658873,3512259,3519917
1374509439620000430,2013-07-23,00:10:39,2013-07-23,00:28:09,41.150205,-8.606943,41.143536,-8.534331,3510347,3506530
1374509460620000620,2013-07-23,00:11:00,2013-07-23,00:27:00,41.150214,-8.606889,41.188914,-8.588997,3510347,3523763
1374509471620000351,2013-07-23,00:11:11,2013-07-23,00:22:26,41.145588,-8.610858,41.160465,-8.582283,3508430,3514184
1374509474620000263,2013-07-23,00:11:14,2013-07-23,00:50:29,41.153589,-8.613072,41.174991,-8.584245,3510346,3518016
1374509488620000294,2013-07-23,00:11:28,2013-07-23,00:21:13,41.150214,-8.60715,41.15988,-8.616321,3510347,3512261
1374509496620000305,2013-07-23,00:11:36,2013-07-23,00:24:36,41.149332,-8.611092,41.15097,-8.623008,3508430,3510344
1374509498620000403,2013-07-23,00:11:38,2013-07-23,00:19:23,41.145003,-8.607204,41.154597,-8.606898,3508431,3510347
1374509502620000151,2013-07-23,00:11:42,2013-07-23,00:19:12,41.161113,-8.604954,41.147325,-8.601426,3514180,3508432
1374509507620000215,2013-07-23,00:11:47,2013-07-23,00:29:17,41.148558,-8.648811,41.163633,-8.596296,3508423,3514181
1374509526620000353,2013-07-23,00:12:06,2013-07-23,00:17:36,41.178303,-8.586693,41.174757,-8.565246,3519931,3518019
1374509547620000048,2013-07-23,00:12:27,2013-07-23,00:14:27,41.15052,-8.594856,41.147415,-8.601777,3510350,3508432
1374509573620000377,2013-07-23,00:12:53,2013-07-23,00:53:23,41.159862,-8.659962,41.159466,-8.638461,3512253,3512257
1374509579620000516,2013-07-23,00:12:59,2013-07-23,00:30:14,41.135301,-8.614305,41.150439,-8.606961,3504598,3510347
1374509605620000114,2013-07-23,00:13:25,2013-07-23,00:37:55,41.15817,-8.627931,41.187501,-8.498313,3512259,3523781
1374509614620000249,2013-07-23,00:13:34,2013-07-23,00:19:49,41.170509,-8.627193,41.165847,-8.624916,3518007,3516092
1374509615620000549,2013-07-23,00:13:35,2013-07-23,00:21:50,41.168106,-8.689347,41.159628,-8.639469,3516079,3512257
1374509626620000597,2013-07-23,00:13:46,2013-07-23,00:16:16,41.152176,-8.653491,41.152887,-8.659341,3510338,3510337
1374509635620000688,2013-07-23,00:13:55,2013-07-23,00:17:10,41.165568,-8.603361,41.163804,-8.589033,3516096,3514183
1374509636620000352,2013-07-23,00:13:56,2013-07-23,00:25:11,41.144994,-8.606475,41.140602,-8.63595,3506515,3506509
1374509640620000678,2013-07-23,00:14:00,2013-07-23,00:20:45,41.157576,-8.62821,41.159664,-8.616285,3512259,3512261
1374509642620000013,2013-07-23,00:14:02,2013-07-23,00:28:02,41.177295,-8.614152,41.147946,-8.613108,3519926,3508430
1374509681620000671,2013-07-23,00:14:41,2013-07-23,00:24:26,41.140809,-8.615574,41.136966,-8.618049,3506513,3504597
1374509696620000900,2013-07-23,00:14:56,2013-07-23,00:28:26,41.145444,-8.610912,41.160051,-8.640675,3508430,3514172
1374509700620000026,2013-07-23,00:15:00,2013-07-23,00:32:30,41.150025,-8.606943,41.172228,-8.666595,3510347,3517999
1374509705620000572,2013-07-23,00:15:05,2013-07-23,00:26:50,41.1633,-8.624745,41.148873,-8.585658,3514176,3508435
1374509743620000307,2013-07-23,00:15:43,2013-07-23,00:31:58,41.152698,-8.616078,41.166936,-8.626815,3510345,3516091
1374509756620000514,2013-07-23,00:15:56,2013-07-23,00:24:26,41.145606,-8.610804,41.159754,-8.601012,3508430,3512264
1374509771620000697,2013-07-23,00:16:11,2013-07-23,00:38:56,41.179653,-8.602902,41.147271,-8.588025,3519928,3508435
1374509772620000612,2013-07-23,00:16:12,2013-07-23,00:46:27,41.172822,-8.612199,41.281398,-8.352009,3518010,3560214
1374509790620000138,2013-07-23,00:16:30,2013-07-23,00:32:45,41.159484,-8.638416,41.141151,-8.615295,3512257,3506513
1374509803620000684,2013-07-23,00:16:43,2013-07-23,00:25:58,41.147235,-8.596485,41.131116,-8.606385,3508433,3502683
1374509812620000320,2013-07-23,00:16:52,2013-07-23,00:27:37,41.161041,-8.613126,41.163498,-8.652231,3514178,3514170
1374509822620000058,2013-07-23,00:17:02,2013-07-23,00:26:17,41.148009,-8.586207,41.14755,-8.613576,3508435,3508430
1374509825620000272,2013-07-23,00:17:05,2013-07-23,00:24:50,41.15016,-8.606997,41.157468,-8.625159,3510347,3512259
1374509827620000172,2013-07-23,00:17:07,2013-07-23,00:22:52,41.152518,-8.665065,41.16069,-8.682615,3510335,3514164
1374509836620000167,2013-07-23,00:17:16,2013-07-23,00:26:31,41.168547,-8.600436,41.162895,-8.65233,3516096,3514170
1374509858620000243,2013-07-23,00:17:38,2013-07-23,00:28:08,41.159781,-8.570304,41.163237,-8.599536,3512270,3514181
