userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1373558405620000048,2013-07-12,00:00:05,2013-07-12,00:14:20,41.157207,-8.630046,41.162103,-8.585487,3512258,3514183
1373558410620000494,2013-07-12,00:00:10,2013-07-12,00:03:40,41.148369,-8.635518,41.154147,-8.645877,3508425,3510339
1373558424620000561,2013-07-12,00:00:24,2013-07-12,00:02:39,41.148792,-8.585649,41.148972,-8.58645,3508435,3508435
1373558439620000142,2013-07-12,00:00:39,2013-07-12,00:16:39,41.141349,-8.616663,41.165199,-8.622738,3506513,3516092
1373558466620000605,2013-07-12,00:01:06,2013-07-12,00:13:06,41.147739,-8.609022,41.162598,-8.656686,3508431,3514169
1373558474620000426,2013-07-12,00:01:14,2013-07-12,00:16:14,41.148486,-8.586063,41.147955,-8.611857,3508435,3508430
1373558478620000349,2013-07-12,00:01:18,2013-07-12,00:09:33,41.150259,-8.607051,41.161743,-8.594028,3510347,3514182
1373558485620000148,2013-07-12,00:01:25,2013-07-12,00:09:40,41.154435,-8.613225,41.16753,-8.621829,3510346,3516092
1373558526620000039,2013-07-12,00:02:06,2013-07-12,00:15:36,41.154669,-8.630289,41.163021,-8.59968,3510342,3514181
1373558526620000481,2013-07-12,00:02:06,2013-07-12,00:27:21,41.161113,-8.604171,41.16069,-8.604378,3514180,3514180
1373558543620000352,2013-07-12,00:02:23,2013-07-12,00:08:53,41.159736,-8.64009,41.171652,-8.661942,3512256,3518000
1373558543620000310,2013-07-12,00:02:23,2013-07-12,00:07:08,41.147964,-8.619822,41.158413,-8.630217,3508429,3512258
1373558558620000255,2013-07-12,00:02:38,2013-07-12,00:16:53,41.174055,-8.603784,41.148396,-8.629038,3518012,3508427
1373558578620000513,2013-07-12,00:02:58,2013-07-12,00:21:58,41.180922,-8.582922,41.173317,-8.689176,3521848,3517995
1373558586620000596,2013-07-12,00:03:06,2013-07-12,00:12:51,41.159763,-8.639892,41.180841,-8.654274,3512257,3521834
1373558609620000697,2013-07-12,00:03:29,2013-07-12,00:17:29,41.157657,-8.627679,41.159655,-8.571105,3512259,3512270
1373558628620000516,2013-07-12,00:03:48,2013-07-12,00:33:33,41.140656,-8.615493,41.14098,-8.617608,3506513,3506513
1373558637620000037,2013-07-12,00:03:57,2013-07-12,00:20:42,41.148666,-8.585928,41.162418,-8.64504,3508435,3514171
1373558644620000042,2013-07-12,00:04:04,2013-07-12,00:09:04,41.161977,-8.613639,41.163813,-8.633502,3514178,3514174
1373558649620000902,2013-07-12,00:04:09,2013-07-12,00:05:39,41.161014,-8.640531,41.163435,-8.637975,3514172,3514173
1373558655620000199,2013-07-12,00:04:15,2013-07-12,00:11:00,41.164425,-8.632377,41.181813,-8.65125,3514174,3521834
1373558658620000589,2013-07-12,00:04:18,2013-07-12,00:08:18,41.145669,-8.610867,41.147703,-8.622441,3508430,3508428
1373558666620000012,2013-07-12,00:04:26,2013-07-12,00:19:56,41.159223,-8.683416,41.154714,-8.630748,3512248,3510342
1373558673620000192,2013-07-12,00:04:33,2013-07-12,00:21:03,41.154786,-8.630253,41.144688,-8.606718,3510342,3506515
1373558695620000326,2013-07-12,00:04:55,2013-07-12,01:31:55,41.178618,-8.655804,41.199759,-8.627418,3519917,3527587
1373558696620000524,2013-07-12,00:04:56,2013-07-12,00:09:56,41.154408,-8.649666,41.161095,-8.629794,3510339,3514175
1373558698620000345,2013-07-12,00:04:58,2013-07-12,00:20:43,41.140674,-8.615556,41.147235,-8.59779,3506513,3508433
1373558700620000633,2013-07-12,00:05:00,2013-07-12,00:13:30,41.160348,-8.609715,41.156622,-8.629488,3514179,3512259
1373558701620000107,2013-07-12,00:05:01,2013-07-12,00:14:01,41.164965,-8.642259,41.15493,-8.59536,3514172,3510349
1373558705620000901,2013-07-12,00:05:05,2013-07-12,00:16:05,41.182434,-8.560125,41.181462,-8.529939,3521852,3521859
1373558722620000508,2013-07-12,00:05:22,2013-07-12,00:20:37,41.157198,-8.630037,41.178069,-8.609184,3512258,3519927
1373558751620000692,2013-07-12,00:05:51,2013-07-12,00:21:06,41.157567,-8.628318,41.161815,-8.682795,3512259,3514164
