userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1375718402620000077,2013-08-06,00:00:02,2013-08-06,00:14:02,41.186556,-8.679258,41.159943,-8.63289,3523745,3512258
1375718422620000344,2013-08-06,00:00:22,2013-08-06,00:18:07,41.144436,-8.607384,41.148792,-8.634933,3506515,3508426
1375718436620000499,2013-08-06,00:00:36,2013-08-06,00:12:36,41.163138,-8.584353,41.151618,-8.609427,3514184,3510347
1375718447620000649,2013-08-06,00:00:47,2013-08-06,00:06:02,41.180697,-8.582517,41.16555,-8.572005,3521848,3516102
1375718455620000542,2013-08-06,00:00:55,2013-08-06,00:13:40,41.148621,-8.585721,41.150124,-8.660601,3508435,3510336
1375718459620000340,2013-08-06,00:00:59,2013-08-06,00:14:14,41.157405,-8.630226,41.172282,-8.583624,3512258,3518016
1375718475620000653,2013-08-06,00:01:15,2013-08-06,00:10:15,41.157324,-8.628336,41.1507,-8.60751,3512259,3510347
1375718477620000347,2013-08-06,00:01:17,2013-08-06,00:15:17,41.159862,-8.639865,41.237208,-8.669988,3512257,3542907
1375718496620000393,2013-08-06,00:01:36,2013-08-06,00:14:21,41.148792,-8.585685,41.237694,-8.670267,3508435,3542906
1375718503620000363,2013-08-06,00:01:43,2013-08-06,00:33:58,41.180724,-8.583156,41.167773,-8.595504,3521848,3516097
1375718512620000430,2013-08-06,00:01:52,2013-08-06,00:07:22,41.152851,-8.576793,41.170833,-8.58861,3510353,3518015
1375718555620000080,2013-08-06,00:02:35,2013-08-06,00:04:20,41.155938,-8.62668,41.157612,-8.626905,3512259,3512259
1375718569620000668,2013-08-06,00:02:49,2013-08-06,00:11:04,41.140674,-8.6157,41.145408,-8.62623,3506513,3508427
1375718580620000285,2013-08-06,00:03:00,2013-08-06,00:24:30,41.153895,-8.679114,41.145633,-8.610687,3510333,3508430
1375718598620000460,2013-08-06,00:03:18,2013-08-06,00:18:48,41.148504,-8.585649,41.14791,-8.606493,3508435,3508431
1375718600620000157,2013-08-06,00:03:20,2013-08-06,00:22:05,41.155731,-8.680581,41.152248,-8.605953,3512248,3510347
1375718604620000391,2013-08-06,00:03:24,2013-08-06,00:11:54,41.140773,-8.60958,41.148792,-8.585712,3506515,3508435
1375718618620000693,2013-08-06,00:03:38,2013-08-06,00:12:53,41.150529,-8.646561,41.169573,-8.649198,3510339,3516087
1375718664620000671,2013-08-06,00:04:24,2013-08-06,00:13:54,41.157351,-8.627724,41.17527,-8.649864,3512259,3519919
1375718692620000516,2013-08-06,00:04:52,2013-08-06,00:20:52,41.154273,-8.649504,41.167314,-8.64378,3510339,3516088
1375718698620000571,2013-08-06,00:04:58,2013-08-06,00:22:13,41.148603,-8.585676,41.183937,-8.584524,3508435,3521848
1375718722620000589,2013-08-06,00:05:22,2013-08-06,00:14:52,41.148504,-8.585631,41.144085,-8.60535,3508435,3506515
1375718741620000251,2013-08-06,00:05:41,2013-08-06,00:16:56,41.147442,-8.609031,41.152923,-8.661087,3508431,3510336
1375718757620000633,2013-08-06,00:05:57,2013-08-06,00:18:57,41.146182,-8.617626,41.157198,-8.652042,3508429,3512254
1375718759620000419,2013-08-06,00:05:59,2013-08-06,00:13:59,41.145966,-8.612496,41.160294,-8.609535,3508430,3514179
1375718771620000160,2013-08-06,00:06:11,2013-08-06,00:13:26,41.148549,-8.58564,41.159232,-8.597718,3508435,3512265
1375718779620000075,2013-08-06,00:06:19,2013-08-06,00:24:34,41.148477,-8.585631,41.237028,-8.670141,3508435,3542906
1375718787620000616,2013-08-06,00:06:27,2013-08-06,00:52:42,41.158026,-8.646066,41.154858,-8.648973,3512255,3510339
1375718787620000156,2013-08-06,00:06:27,2013-08-06,00:09:57,41.140719,-8.615583,41.145732,-8.610804,3506513,3508430
1375718790620000247,2013-08-06,00:06:30,2013-08-06,00:29:45,41.145804,-8.617707,41.159745,-8.519625,3508429,3512281
