userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376582524620000682,2013-08-16,00:02:04,2013-08-16,00:12:49,41.182146,-8.597664,41.174883,-8.565129,3521845,3518019
1376582534620000081,2013-08-16,00:02:14,2013-08-16,00:08:59,41.173569,-8.654733,41.15565,-8.660052,3518002,3512252
1376582559620000305,2013-08-16,00:02:39,2013-08-16,00:12:54,41.145669,-8.610867,41.142087,-8.608527,3508430,3506515
1376582592620000160,2013-08-16,00:03:12,2013-08-16,00:21:57,41.148468,-8.585631,41.157189,-8.60202,3508435,3512264
1376582593620000309,2013-08-16,00:03:13,2013-08-16,00:26:13,41.217543,-8.602587,41.05467,-8.629371,3535256,3472023
1376582594620000057,2013-08-16,00:03:14,2013-08-16,00:08:29,41.151402,-8.609328,41.152653,-8.629776,3510347,3510343
1376582596620000503,2013-08-16,00:03:16,2013-08-16,00:10:46,41.162346,-8.649819,41.156838,-8.681553,3514171,3512248
1376582620620000198,2013-08-16,00:03:40,2013-08-16,00:15:10,41.142717,-8.574768,41.140944,-8.610003,3506522,3506514
1376582639620000697,2013-08-16,00:03:59,2013-08-16,00:13:29,41.154345,-8.597682,41.16339,-8.61597,3510349,3514177
1376582650620000039,2013-08-16,00:04:10,2013-08-16,00:38:40,41.274819,-8.601183,41.141367,-8.607519,3556332,3506515
1376582691620000465,2013-08-16,00:04:51,2013-08-16,00:13:36,41.141268,-8.614053,41.154318,-8.649684,3506514,3510339
1376582723620000671,2013-08-16,00:05:23,2013-08-16,00:15:53,41.140656,-8.615592,41.15457,-8.649648,3506513,3510339
1376582724620000674,2013-08-16,00:05:24,2013-08-16,00:17:39,41.140656,-8.61552,41.148864,-8.585694,3506513,3508435
1376582732620000233,2013-08-16,00:05:32,2013-08-16,00:17:32,41.148018,-8.619876,41.140944,-8.610327,3508429,3506514
1376582733620000529,2013-08-16,00:05:33,2013-08-16,00:15:33,41.154327,-8.64945,41.142762,-8.611776,3510339,3506514
1376582740620000101,2013-08-16,00:05:40,2013-08-16,00:15:25,41.14116,-8.613954,41.158809,-8.644887,3506514,3512256
1376582799620000105,2013-08-16,00:06:39,2013-08-16,00:15:54,41.155857,-8.663733,41.151186,-8.619246,3512252,3510345
1376582836620000129,2013-08-16,00:07:16,2013-08-16,00:31:01,41.145651,-8.61084,41.134023,-8.614152,3508430,3502682
