userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376236802620000648,2013-08-12,00:00:02,2013-08-12,00:07:32,41.148576,-8.585613,41.148081,-8.612874,3508435,3508430
1376236818620000309,2013-08-12,00:00:18,2013-08-12,00:12:18,41.148441,-8.585586,41.145354,-8.613324,3508435,3508430
1376236835620000281,2013-08-12,00:00:35,2013-08-12,00:07:35,41.148576,-8.585604,41.147586,-8.609337,3508435,3508431
1376236845620000470,2013-08-12,00:00:45,2013-08-12,00:18:15,41.157396,-8.628048,41.220396,-8.712963,3512259,3537150
1376236855620000344,2013-08-12,00:00:55,2013-08-12,00:18:10,41.141115,-8.614071,41.144076,-8.640432,3506514,3506508
1376236858620000055,2013-08-12,00:00:58,2013-08-12,00:11:13,41.158989,-8.644122,41.149053,-8.610183,3512256,3508430
1376236898620000271,2013-08-12,00:01:38,2013-08-12,00:11:08,41.155065,-8.630235,41.141043,-8.614665,3512258,3506514
1376236947620000651,2013-08-12,00:02:27,2013-08-12,00:15:27,41.159115,-8.638497,41.14926,-8.673246,3512257,3508418
1376236978620000341,2013-08-12,00:02:58,2013-08-12,00:12:43,41.148522,-8.585658,41.148702,-8.612154,3508435,3508430
1376237009620000120,2013-08-12,00:03:29,2013-08-12,00:23:14,41.141178,-8.613981,41.237757,-8.67033,3506514,3542906
1376237029620000684,2013-08-12,00:03:49,2013-08-12,00:11:19,41.148576,-8.58564,41.14818,-8.612685,3508435,3508430
1376237037620000140,2013-08-12,00:03:57,2013-08-12,00:09:57,41.145651,-8.610867,41.148909,-8.585532,3508430,3508435
1376237042620000658,2013-08-12,00:04:02,2013-08-12,00:08:47,41.145678,-8.610876,41.154579,-8.630649,3508430,3510342
1376237047620000482,2013-08-12,00:04:07,2013-08-12,00:08:52,41.14854,-8.58564,41.148684,-8.604099,3508435,3508432
1376237054620000243,2013-08-12,00:04:14,2013-08-12,00:12:14,41.14845,-8.585676,41.174235,-8.577864,3508435,3518017
1376237056620000607,2013-08-12,00:04:16,2013-08-12,00:16:31,41.14854,-8.58564,41.160123,-8.609832,3508435,3514179
1376237060620000195,2013-08-12,00:04:20,2013-08-12,00:24:50,41.146974,-8.603874,41.135274,-8.598834,3508432,3504601
1376237077620000177,2013-08-12,00:04:37,2013-08-12,00:11:37,41.148459,-8.585658,41.147676,-8.60985,3508435,3508431
1376237097620000320,2013-08-12,00:04:57,2013-08-12,00:08:57,41.144571,-8.60643,41.148882,-8.610579,3506515,3508430
1376237099620000364,2013-08-12,00:04:59,2013-08-12,00:10:59,41.148999,-8.585775,41.150907,-8.609949,3508435,3510347
1376237102620000681,2013-08-12,00:05:02,2013-08-12,00:19:32,41.162778,-8.591409,41.14881,-8.672787,3514182,3508418
1376237114620000343,2013-08-12,00:05:14,2013-08-12,00:31:59,41.139207,-8.635572,41.101362,-8.658144,3504593,3491177
