userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376841600620000042,2013-08-19,00:00:00,2013-08-19,00:10:15,41.161212,-8.64081,41.23728,-8.670186,3514172,3542906
1376841612620000675,2013-08-19,00:00:12,2013-08-19,00:17:57,41.154246,-8.649423,41.148783,-8.585721,3510339,3508435
1376841801620000216,2013-08-19,00:03:21,2013-08-19,00:15:06,41.168205,-8.689275,41.159979,-8.640639,3516079,3512256
1376841823620000089,2013-08-19,00:03:43,2013-08-19,00:07:13,41.170986,-8.661429,41.181516,-8.657856,3518000,3521833
1376841872620000393,2013-08-19,00:04:32,2013-08-19,00:30:02,41.138136,-8.611371,41.161383,-8.641044,3504598,3514172
1376841897620000137,2013-08-19,00:04:57,2013-08-19,00:12:27,41.166468,-8.646831,41.14044,-8.636166,3516087,3506509
1376841906620000503,2013-08-19,00:05:06,2013-08-19,00:14:51,41.167341,-8.649549,41.143752,-8.617914,3516087,3506513
1376841906620000269,2013-08-19,00:05:06,2013-08-19,00:12:51,41.141232,-8.614053,41.157063,-8.602083,3506514,3512264
1376841945620000239,2013-08-19,00:05:45,2013-08-19,00:12:45,41.141232,-8.613954,41.155182,-8.628426,3506514,3512259
1376841946620000101,2013-08-19,00:05:46,2013-08-19,00:16:01,41.140701,-8.615529,41.154138,-8.649954,3506513,3510339
1376841958620000136,2013-08-19,00:05:58,2013-08-19,00:16:58,41.148531,-8.58564,41.146443,-8.610111,3508435,3508430
1376842001620000054,2013-08-19,00:06:41,2013-08-19,00:29:41,41.148657,-8.585757,41.065578,-8.651124,3508435,3477766
1376842032620000303,2013-08-19,00:07:12,2013-08-19,00:13:12,41.144625,-8.606439,41.150358,-8.611821,3506515,3510346
1376842065620000600,2013-08-19,00:07:45,2013-08-19,00:16:45,41.146137,-8.617617,41.1543,-8.650062,3508429,3510338
1376842110620000605,2013-08-19,00:08:30,2013-08-19,00:19:00,41.14917,-8.599284,41.160951,-8.629983,3508433,3514175
1376842112620000458,2013-08-19,00:08:32,2013-08-19,00:17:47,41.153841,-8.641494,41.172183,-8.641791,3510340,3518004
