userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1373040002620000541,2013-07-06,00:00:02,2013-07-06,00:16:02,41.145768,-8.622585,41.237514,-8.670186,3508428,3542906
1373040029620000315,2013-07-06,00:00:29,2013-07-06,00:22:59,41.145957,-8.606817,41.237514,-8.670069,3508431,3542906
1373040046620000455,2013-07-06,00:00:46,2013-07-06,00:13:16,41.145894,-8.612586,41.126391,-8.622477,3508430,3500764
1373040054620000387,2013-07-06,00:00:54,2013-07-06,00:14:09,41.162499,-8.615052,41.15106,-8.650827,3514177,3510338
1373040054620000554,2013-07-06,00:00:54,2013-07-06,00:05:09,41.141286,-8.615034,41.14278,-8.611659,3506513,3506514
1373040108620000432,2013-07-06,00:01:48,2013-07-06,00:20:33,41.158287,-8.643528,41.148801,-8.585757,3512256,3508435
1373040116620000658,2013-07-06,00:01:56,2013-07-06,00:07:41,41.149107,-8.599212,41.169294,-8.644338,3508433,3516088
1373040120620000448,2013-07-06,00:02:00,2013-07-06,00:12:00,41.182713,-8.600076,41.169924,-8.628912,3521844,3516091
1373040139620000529,2013-07-06,00:02:19,2013-07-06,00:37:49,41.155497,-8.628228,41.16969,-8.597979,3512259,3516097
1373040145620000488,2013-07-06,00:02:25,2013-07-06,00:06:25,41.161095,-8.62101,41.156523,-8.629596,3514176,3512259
1373040147620000572,2013-07-06,00:02:27,2013-07-06,00:10:27,41.17716,-8.663715,41.177691,-8.668287,3519916,3519915
1373040173620000525,2013-07-06,00:02:53,2013-07-06,00:17:23,41.148495,-8.585721,41.179914,-8.589321,3508435,3519931
1373040178620000589,2013-07-06,00:02:58,2013-07-06,00:11:13,41.148558,-8.585658,41.149872,-8.59896,3508435,3508433
1373040179620000140,2013-07-06,00:02:59,2013-07-06,00:20:59,41.148567,-8.585631,41.179617,-8.609256,3508435,3519927
1373040183620000576,2013-07-06,00:03:03,2013-07-06,00:22:18,41.148585,-8.585622,41.164002,-8.640477,3508435,3514172
1373040196620000163,2013-07-06,00:03:16,2013-07-06,00:18:16,41.162616,-8.61642,41.178645,-8.690238,3514177,3519910
1373040210620000431,2013-07-06,00:03:30,2013-07-06,00:12:15,41.158836,-8.629425,41.160069,-8.659827,3512259,3514169
1373040231620000246,2013-07-06,00:03:51,2013-07-06,00:17:36,41.150439,-8.606988,41.165307,-8.588907,3510347,3516099
1373040236620000349,2013-07-06,00:03:56,2013-07-06,00:09:56,41.150178,-8.606961,41.148,-8.627562,3510347,3508427
1373040242620000434,2013-07-06,00:04:02,2013-07-06,00:13:47,41.144598,-8.60634,41.14845,-8.585721,3506515,3508435
1373040282620000503,2013-07-06,00:04:42,2013-07-06,00:17:42,41.173569,-8.654796,41.147199,-8.617887,3518002,3508429
1373040287620000591,2013-07-06,00:04:47,2013-07-06,00:16:32,41.148594,-8.58564,41.148351,-8.610876,3508435,3508430
1373040311620000328,2013-07-06,00:05:11,2013-07-06,00:19:41,41.14845,-8.585622,41.163408,-8.615835,3508435,3514177
1373040311620000676,2013-07-06,00:05:11,2013-07-06,00:09:41,41.145687,-8.610903,41.145696,-8.610858,3508430,3508430
1373040316620000251,2013-07-06,00:05:16,2013-07-06,00:27:31,41.147838,-8.609112,41.123259,-8.648361,3508431,3498843
1373040361620000216,2013-07-06,00:06:01,2013-07-06,00:25:46,41.161464,-8.656812,41.15007,-8.610894,3514169,3510346
1373040383620000687,2013-07-06,00:06:23,2013-07-06,00:18:38,41.14845,-8.585631,41.146137,-8.611506,3508435,3508430
1373040393620000542,2013-07-06,00:06:33,2013-07-06,00:25:18,41.148441,-8.585829,41.163552,-8.628768,3508435,3514175
1373040396620000674,2013-07-06,00:06:36,2013-07-06,00:27:51,41.148342,-8.58609,41.16132,-8.640639,3508435,3514172
1373040409620000446,2013-07-06,00:06:49,2013-07-06,00:11:34,41.159358,-8.580177,41.148702,-8.5977,3512268,3508433
1373040414620000104,2013-07-06,00:06:54,2013-07-06,00:13:54,41.148117,-8.619795,41.16177,-8.620974,3508429,3514176
1373040425620000226,2013-07-06,00:07:05,2013-07-06,00:13:50,41.151348,-8.665767,41.158719,-8.644725,3510335,3512256
1373040431620000450,2013-07-06,00:07:11,2013-07-06,00:20:41,41.179635,-8.602911,41.143131,-8.586819,3519928,3506519
1373040461620000304,2013-07-06,00:07:41,2013-07-06,00:22:41,41.147721,-8.633916,41.19327,-8.655507,3508426,3525665
1373040483620000668,2013-07-06,00:08:03,2013-07-06,00:14:18,41.148621,-8.585928,41.142654,-8.574714,3508435,3506522
