userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1373904008620000352,2013-07-16,00:00:08,2013-07-16,00:03:53,41.162733,-8.591346,41.151456,-8.600013,3514182,3510348
1373904029620000604,2013-07-16,00:00:29,2013-07-16,00:11:59,41.151123,-8.609346,41.16492,-8.625672,3510347,3514175
1373904040620000393,2013-07-16,00:00:40,2013-07-16,00:17:55,41.148513,-8.585757,41.145588,-8.607159,3508435,3508431
1373904059620000363,2013-07-16,00:00:59,2013-07-16,00:33:29,41.180625,-8.582742,41.167872,-8.595243,3521848,3516097
1373904061620000586,2013-07-16,00:01:01,2013-07-16,00:08:31,41.164461,-8.642907,41.157522,-8.62587,3514172,3512259
1373904077620000541,2013-07-16,00:01:17,2013-07-16,00:21:32,41.160447,-8.644716,41.148738,-8.585676,3514172,3508435
1373904088620000095,2013-07-16,00:01:28,2013-07-16,00:09:13,41.180526,-8.582598,41.161293,-8.604783,3521848,3514180
1373904118620000410,2013-07-16,00:01:58,2013-07-16,00:07:58,41.159727,-8.639973,41.163372,-8.625618,3512257,3514175
1373904130620000669,2013-07-16,00:02:10,2013-07-16,00:08:10,41.159745,-8.639748,41.177718,-8.66367,3512257,3519916
1373904150620000429,2013-07-16,00:02:30,2013-07-16,00:17:45,41.157315,-8.628318,41.160969,-8.569755,3512259,3514187
1373904155620000295,2013-07-16,00:02:35,2013-07-16,00:18:50,41.16978,-8.628714,41.161086,-8.68131,3516091,3514164
1373904157620000562,2013-07-16,00:02:37,2013-07-16,00:25:07,41.148864,-8.64072,41.105106,-8.591724,3508424,3493106
1373904159620000156,2013-07-16,00:02:39,2013-07-16,00:13:09,41.147613,-8.609076,41.152482,-8.647083,3508431,3510339
1373904185620000353,2013-07-16,00:03:05,2013-07-16,00:13:20,41.168268,-8.579745,41.16807,-8.579754,3516101,3516101
1373904185620000515,2013-07-16,00:03:05,2013-07-16,00:20:50,41.147523,-8.609175,41.146236,-8.567811,3508431,3508439
1373904206620000688,2013-07-16,00:03:26,2013-07-16,00:05:11,41.18013,-8.569035,41.180031,-8.569107,3521851,3521851
1373904245620000057,2013-07-16,00:04:05,2013-07-16,00:18:35,41.162715,-8.591292,41.182758,-8.688969,3514182,3521827
1373904258620000901,2013-07-16,00:04:18,2013-07-16,00:23:03,41.147973,-8.619867,41.144481,-8.578692,3508429,3506521
1373904263620000118,2013-07-16,00:04:23,2013-07-16,00:14:38,41.148612,-8.585676,41.147919,-8.610867,3508435,3508430
1373904283620000186,2013-07-16,00:04:43,2013-07-16,00:33:58,41.167215,-8.615043,41.155434,-8.627211,3516093,3512259
1373904285620000392,2013-07-16,00:04:45,2013-07-16,00:24:30,41.175351,-8.627832,41.15088,-8.607168,3519923,3510347
1373904302620000049,2013-07-16,00:05:02,2013-07-16,00:28:47,41.149719,-8.589816,41.149233,-8.662203,3508435,3508420
1373904322620000018,2013-07-16,00:05:22,2013-07-16,00:15:22,41.154444,-8.613252,41.144121,-8.607438,3510346,3506515
1373904325620000640,2013-07-16,00:05:25,2013-07-16,00:17:25,41.16528,-8.599374,41.147244,-8.61534,3516097,3508429
1373904327620000067,2013-07-16,00:05:27,2013-07-16,00:16:12,41.17491,-8.617122,41.180778,-8.597871,3518009,3521845
1373904329620000649,2013-07-16,00:05:29,2013-07-16,00:13:44,41.18049,-8.582643,41.149044,-8.584119,3521848,3508436
1373904329620000030,2013-07-16,00:05:29,2013-07-16,00:25:29,41.178474,-8.594532,41.149566,-8.673795,3519930,3508418
1373904338620000525,2013-07-16,00:05:38,2013-07-16,00:14:23,41.148,-8.619867,41.160078,-8.640711,3508429,3514172
1373904347620000398,2013-07-16,00:05:47,2013-07-16,00:15:32,41.154363,-8.649441,41.15133,-8.64963,3510339,3510339
1373904351620000483,2013-07-16,00:05:51,2013-07-16,00:19:51,41.175315,-8.584083,41.163363,-8.639874,3519932,3514173
1373904352620000201,2013-07-16,00:05:52,2013-07-16,00:09:22,41.163147,-8.590149,41.168664,-8.583426,3514182,3516100
1373904401620000333,2013-07-16,00:06:41,2013-07-16,00:10:11,41.149143,-8.599257,41.149152,-8.587485,3508433,3508435
1373904405620000131,2013-07-16,00:06:45,2013-07-16,00:26:15,41.154417,-8.613225,41.161005,-8.665074,3510346,3514167
1373904435620000602,2013-07-16,00:07:15,2013-07-16,00:21:00,41.16924,-8.597358,41.178258,-8.545932,3516097,3519939
1373904442620000403,2013-07-16,00:07:22,2013-07-16,00:12:52,41.15052,-8.639559,41.151078,-8.62857,3510341,3510343
1373904444620000107,2013-07-16,00:07:24,2013-07-16,00:17:24,41.179392,-8.595288,41.1489,-8.584101,3519929,3508436
1373904445620000021,2013-07-16,00:07:25,2013-07-16,00:20:10,41.179617,-8.602884,41.123988,-8.612712,3519928,3498850
1373904476620000448,2013-07-16,00:07:56,2013-07-16,00:21:56,41.179635,-8.602794,41.152581,-8.636283,3519928,3510341
1373904497620000472,2013-07-16,00:08:17,2013-07-16,00:20:47,41.167404,-8.625186,41.156856,-8.653896,3516091,3512254
1373904536620000075,2013-07-16,00:08:56,2013-07-16,00:12:56,41.181264,-8.663121,41.180319,-8.67483,3521832,3521830
1373904551620000344,2013-07-16,00:09:11,2013-07-16,00:15:56,41.145651,-8.610714,41.158764,-8.604531,3508430,3512264
1373904558620000074,2013-07-16,00:09:18,2013-07-16,00:17:48,41.157486,-8.628336,41.150997,-8.600742,3512259,3510348
1373904564620000180,2013-07-16,00:09:24,2013-07-16,00:13:39,41.164434,-8.632278,41.154633,-8.630649,3514174,3510342
1373904568620000255,2013-07-16,00:09:28,2013-07-16,00:27:43,41.161437,-8.656839,41.146011,-8.612712,3514169,3508430
1373904582620000040,2013-07-16,00:09:42,2013-07-16,00:17:42,41.157324,-8.628282,41.159601,-8.639451,3512259,3512257
1373904588620000432,2013-07-16,00:09:48,2013-07-16,00:27:18,41.185026,-8.582688,41.15439,-8.664948,3523764,3510336
1373904615620000026,2013-07-16,00:10:15,2013-07-16,00:28:45,41.145696,-8.610822,41.105619,-8.591319,3508430,3493106
1373904631620000297,2013-07-16,00:10:31,2013-07-16,00:20:31,41.225373,-8.615673,41.200893,-8.577468,3539085,3529513
1373904633620000513,2013-07-16,00:10:33,2013-07-16,00:26:48,41.147028,-8.611119,41.167152,-8.579853,3508430,3516101
1373904638620000116,2013-07-16,00:10:38,2013-07-16,00:19:38,41.175387,-8.627751,41.153157,-8.646912,3519923,3510339
1373904643620000388,2013-07-16,00:10:43,2013-07-16,00:24:43,41.158287,-8.678952,41.169231,-8.618949,3512249,3516093
1373904653620000005,2013-07-16,00:10:53,2013-07-16,00:17:38,41.148504,-8.585793,41.1507,-8.599014,3508435,3510349
1373904657620000480,2013-07-16,00:10:57,2013-07-16,00:31:57,41.160528,-8.645373,41.144103,-8.605116,3514171,3506515
1373904663620000251,2013-07-16,00:11:03,2013-07-16,00:30:48,41.160537,-8.645571,41.181165,-8.5977,3514171,3521845
1373904676620000473,2013-07-16,00:11:16,2013-07-16,00:18:46,41.168898,-8.625996,41.159142,-8.571537,3516091,3512270
1373904721620000409,2013-07-16,00:12:01,2013-07-16,00:23:31,41.145642,-8.610777,41.159988,-8.640909,3508430,3512256
1373904721620000279,2013-07-16,00:12:01,2013-07-16,00:19:31,41.153814,-8.674146,41.16708,-8.668449,3510334,3516083
1373904727620000516,2013-07-16,00:12:07,2013-07-16,00:41:22,41.140836,-8.615583,41.237253,-8.669907,3506513,3542907
1373904746620000179,2013-07-16,00:12:26,2013-07-16,00:32:11,41.159484,-8.638182,41.037543,-8.645652,3512257,3466271
1373904749620000042,2013-07-16,00:12:29,2013-07-16,00:24:29,41.142726,-8.574714,41.140386,-8.614647,3506522,3506514
1373904750620000468,2013-07-16,00:12:30,2013-07-16,00:37:00,41.160528,-8.645292,41.144472,-8.60589,3514171,3506515
1373904752620000011,2013-07-16,00:12:32,2013-07-16,00:27:02,41.153859,-8.604855,41.161221,-8.640846,3510348,3514172
