userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1376323226620000589,2013-08-13,00:00:26,2013-08-13,00:09:56,41.148558,-8.58564,41.144139,-8.605422,3508435,3506515
1376323231620000138,2013-08-13,00:00:31,2013-08-13,00:09:46,41.160924,-8.60697,41.15115,-8.619237,3514179,3510345
1376323248620000595,2013-08-13,00:00:48,2013-08-13,00:15:03,41.154327,-8.64936,41.147748,-8.603928,3510339,3508432
1376323254620000524,2013-08-13,00:00:54,2013-08-13,00:14:39,41.149962,-8.665731,41.124906,-8.604972,3508419,3498852
1376323264620000450,2013-08-13,00:01:04,2013-08-13,00:11:49,41.167026,-8.610885,41.144157,-8.621154,3516094,3506512
1376323280620000579,2013-08-13,00:01:20,2013-08-13,00:11:50,41.14566,-8.610795,41.14071,-8.635482,3508430,3506509
1376323289620000507,2013-08-13,00:01:29,2013-08-13,00:13:59,41.166909,-8.613198,41.237856,-8.670276,3516094,3542906
1376323295620000314,2013-08-13,00:01:35,2013-08-13,00:10:50,41.156703,-8.621667,41.15421,-8.649882,3512260,3510339
1376323299620000280,2013-08-13,00:01:39,2013-08-13,00:06:39,41.151627,-8.568288,41.164128,-8.57394,3510355,3514186
1376323322620000094,2013-08-13,00:02:02,2013-08-13,00:08:32,41.1543,-8.649351,41.148459,-8.634753,3510339,3508426
1376323336620000451,2013-08-13,00:02:16,2013-08-13,00:08:31,41.151951,-8.627193,41.140548,-8.63595,3510343,3506509
1376323342620000239,2013-08-13,00:02:22,2013-08-13,00:24:22,41.170815,-8.628849,41.183631,-8.612235,3518007,3521842
1376323361620000101,2013-08-13,00:02:41,2013-08-13,00:14:26,41.141133,-8.613918,41.148801,-8.585604,3506514,3508435
1376323414620000190,2013-08-13,00:03:34,2013-08-13,00:28:34,41.148378,-8.624736,41.124609,-8.605719,3508428,3498851
1376323423620000330,2013-08-13,00:03:43,2013-08-13,00:25:58,41.149656,-8.673732,41.237208,-8.669988,3508418,3542907
1376323424620000187,2013-08-13,00:03:44,2013-08-13,00:16:59,41.1588,-8.604522,41.157288,-8.626032,3512264,3512259
1376323461620000044,2013-08-13,00:04:21,2013-08-13,00:44:21,41.146155,-8.617599,41.159079,-8.522181,3508429,3512280
1376323473620000488,2013-08-13,00:04:33,2013-08-13,00:11:03,41.153607,-8.607375,41.147289,-8.61138,3510347,3508430
1376323508620000038,2013-08-13,00:05:08,2013-08-13,00:11:23,41.148819,-8.609436,41.1489,-8.612019,3508431,3508430
1376323509620000380,2013-08-13,00:05:09,2013-08-13,00:14:09,41.15574,-8.659764,41.155128,-8.630334,3512253,3512258
1376323511620000465,2013-08-13,00:05:11,2013-08-13,00:11:11,41.171004,-8.612163,41.167935,-8.629479,3518010,3516091
1376323559620000173,2013-08-13,00:05:59,2013-08-13,00:17:29,41.149575,-8.609589,41.148873,-8.585649,3508431,3508435
1376323572620000086,2013-08-13,00:06:12,2013-08-13,00:18:57,41.144562,-8.606529,41.158026,-8.578593,3506515,3512269
1376323572620000281,2013-08-13,00:06:12,2013-08-13,00:22:57,41.145948,-8.612109,41.154246,-8.649945,3508430,3510339
1376323580620000296,2013-08-13,00:06:20,2013-08-13,00:17:50,41.166918,-8.627013,41.136615,-8.644977,3516091,3504592
1376323597620000341,2013-08-13,00:06:37,2013-08-13,00:38:37,41.144283,-8.60589,41.237703,-8.670276,3506515,3542906
1376323602620000068,2013-08-13,00:06:42,2013-08-13,00:14:27,41.141196,-8.614035,41.149971,-8.620902,3506514,3508428
1376323665620000406,2013-08-13,00:07:45,2013-08-13,00:11:45,41.180364,-8.582823,41.187708,-8.59842,3521848,3523761
1376323688620000207,2013-08-13,00:08:08,2013-08-13,00:33:53,41.151807,-8.647335,41.180526,-8.685189,3510339,3521827
1376323701620000497,2013-08-13,00:08:21,2013-08-13,00:21:06,41.145984,-8.612487,41.154939,-8.659125,3508430,3510337
1376323709620000048,2013-08-13,00:08:29,2013-08-13,00:19:44,41.168205,-8.689284,41.162481,-8.644968,3516079,3514172
1376323718620000054,2013-08-13,00:08:38,2013-08-13,00:21:23,41.154948,-8.630613,41.205249,-8.54802,3510342,3531435
1376323722620000693,2013-08-13,00:08:42,2013-08-13,00:20:57,41.14818,-8.658018,41.141799,-8.618931,3508421,3506513
