userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1375459207620000370,2013-08-03,00:00:07,2013-08-03,00:18:07,41.148666,-8.585676,41.149314,-8.611353,3508435,3508430
1375459208620000525,2013-08-03,00:00:08,2013-08-03,00:12:53,41.148549,-8.585622,41.154966,-8.630658,3508435,3510342
1375459214620000500,2013-08-03,00:00:14,2013-08-03,00:08:44,41.149017,-8.585748,41.164839,-8.583156,3508435,3514184
1375459220620000648,2013-08-03,00:00:20,2013-08-03,00:12:50,41.148531,-8.585694,41.154849,-8.630649,3508435,3510342
1375459221620000419,2013-08-03,00:00:21,2013-08-03,00:12:51,41.145822,-8.610921,41.141925,-8.596152,3508430,3506517
1375459229620000363,2013-08-03,00:00:29,2013-08-03,00:42:29,41.180256,-8.583057,41.167638,-8.596044,3521848,3516097
1375459231620000119,2013-08-03,00:00:31,2013-08-03,00:06:46,41.172804,-8.612172,41.162796,-8.609085,3518010,3514179
1375459249620000435,2013-08-03,00:00:49,2013-08-03,00:09:19,41.151294,-8.609508,41.162382,-8.591049,3510347,3514182
1375459263620000468,2013-08-03,00:01:03,2013-08-03,00:15:18,41.145588,-8.610984,41.159898,-8.659971,3508430,3512253
1375459266620000138,2013-08-03,00:01:06,2013-08-03,00:09:36,41.161041,-8.606916,41.151231,-8.619237,3514179,3510345
1375459267620000060,2013-08-03,00:01:07,2013-08-03,00:12:07,41.160834,-8.628804,41.13999,-8.642763,3514175,3504592
1375459278620000142,2013-08-03,00:01:18,2013-08-03,00:27:18,41.141421,-8.616726,41.149089,-8.671788,3506513,3508418
1375459291620000249,2013-08-03,00:01:31,2013-08-03,00:09:16,41.146776,-8.591373,41.15367,-8.567235,3508434,3510355
1375459303620000156,2013-08-03,00:01:43,2013-08-03,00:14:43,41.1408,-8.615556,41.125797,-8.577909,3506513,3500773
1375459312620000668,2013-08-03,00:01:52,2013-08-03,00:20:22,41.142573,-8.615034,41.161923,-8.664408,3506513,3514168
1375459335620000623,2013-08-03,00:02:15,2013-08-03,00:15:45,41.148765,-8.585595,41.186349,-8.597925,3508435,3523761
1375459361620000560,2013-08-03,00:02:41,2013-08-03,00:09:41,41.151672,-8.601048,41.157549,-8.587539,3510348,3512267
1375459417620000157,2013-08-03,00:03:37,2013-08-03,00:18:07,41.151969,-8.627202,41.177853,-8.652564,3510343,3519918
1375459446620000621,2013-08-03,00:04:06,2013-08-03,00:20:51,41.156271,-8.578917,41.23737,-8.669421,3512269,3542907
