userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1375977621620000268,2013-08-09,00:00:21,2013-08-09,00:09:51,41.14899,-8.585892,41.153553,-8.604954,3508435,3510348
1375977626620000337,2013-08-09,00:00:26,2013-08-09,01:38:26,41.228154,-8.667405,42.079707,-8.473833,3539075,3864834
1375977664620000579,2013-08-09,00:01:04,2013-08-09,00:13:19,41.14107,-8.614089,41.154246,-8.649657,3506514,3510339
1375977703620000389,2013-08-09,00:01:43,2013-08-09,00:16:58,41.146902,-8.619984,41.145966,-8.588817,3508429,3508435
1375977725620000388,2013-08-09,00:02:05,2013-08-09,00:13:05,41.158674,-8.683281,41.151411,-8.65134,3512248,3510338
1375977731620000113,2013-08-09,00:02:11,2013-08-09,00:10:41,41.155038,-8.663166,41.154723,-8.653437,3512252,3510338
1375977737620000671,2013-08-09,00:02:17,2013-08-09,00:16:32,41.148576,-8.585658,41.158647,-8.630136,3508435,3512258
1375977745620000257,2013-08-09,00:02:25,2013-08-09,00:29:10,41.173776,-8.601588,41.15619,-8.59608,3518012,3512265
1375977750620000215,2013-08-09,00:02:30,2013-08-09,00:05:00,41.147559,-8.609256,41.147208,-8.616267,3508431,3508429
1375977755620000222,2013-08-09,00:02:35,2013-08-09,00:14:20,41.150961,-8.605935,41.141754,-8.613684,3510347,3506514
1375977773620000520,2013-08-09,00:02:53,2013-08-09,00:16:23,41.155452,-8.630217,41.145624,-8.610813,3512258,3508430
1375977781620000158,2013-08-09,00:03:01,2013-08-09,00:14:01,41.140719,-8.615556,41.14899,-8.594874,3506513,3508434
1375977781620000042,2013-08-09,00:03:01,2013-08-09,00:26:46,41.146164,-8.617689,41.15961,-8.519868,3508429,3512281
1375977821620000377,2013-08-09,00:03:41,2013-08-09,00:23:26,41.150007,-8.621019,41.236821,-8.669988,3510344,3542907
1375977846620000118,2013-08-09,00:04:06,2013-08-09,00:08:06,41.151672,-8.568513,41.147352,-8.587116,3510355,3508435
1375977884620000513,2013-08-09,00:04:44,2013-08-09,00:10:14,41.182758,-8.600184,41.173857,-8.607708,3521844,3518011
1375977892620000619,2013-08-09,00:04:52,2013-08-09,00:14:37,41.153634,-8.605656,41.161212,-8.629974,3510347,3514175
1375977894620000440,2013-08-09,00:04:54,2013-08-09,00:13:54,41.15439,-8.598087,41.165487,-8.572023,3510349,3516102
1375977898620000251,2013-08-09,00:04:58,2013-08-09,00:22:58,41.147676,-8.608824,41.101002,-8.589078,3508431,3491191
1375977900620000535,2013-08-09,00:05:00,2013-08-09,00:46:15,41.161122,-8.604144,41.161149,-8.604783,3514180,3514180
1375977948620000426,2013-08-09,00:05:48,2013-08-09,00:22:18,41.168178,-8.68932,41.154642,-8.631135,3516079,3510342
1375977949620000664,2013-08-09,00:05:49,2013-08-09,00:14:34,41.146047,-8.612532,41.1471,-8.60391,3508430,3508432
1375977993620000048,2013-08-09,00:06:33,2013-08-09,00:16:03,41.151294,-8.609454,41.150799,-8.598816,3510347,3510349
1375978087620000419,2013-08-09,00:08:07,2013-08-09,00:18:52,41.147208,-8.616393,41.144265,-8.641107,3508429,3506508
1375978102620000488,2013-08-09,00:08:22,2013-08-09,00:22:52,41.168817,-8.664066,41.154885,-8.610111,3516084,3510346
1375978113620000308,2013-08-09,00:08:33,2013-08-09,00:17:03,41.153877,-8.674101,41.17536,-8.613837,3510334,3519926
1375978138620000085,2013-08-09,00:08:58,2013-08-09,00:19:43,41.152914,-8.637957,41.148864,-8.615718,3510341,3508429
1375978144620000460,2013-08-09,00:09:04,2013-08-09,00:15:49,41.141007,-8.610156,41.148027,-8.60859,3506514,3508431
1375978170620000037,2013-08-09,00:09:30,2013-08-09,00:40:30,41.142861,-8.614152,41.146038,-8.611524,3506514,3508430
1375978192620000409,2013-08-09,00:09:52,2013-08-09,00:17:22,41.157387,-8.628246,41.146092,-8.610714,3512259,3508430
1375978206620000057,2013-08-09,00:10:06,2013-08-09,00:20:51,41.147127,-8.622522,41.145723,-8.610804,3508428,3508430
1375978225620000319,2013-08-09,00:10:25,2013-08-09,00:16:55,41.151006,-8.607042,41.154813,-8.630775,3510347,3510342
1375978240620000229,2013-08-09,00:10:40,2013-08-09,00:24:55,41.14881,-8.67276,41.150034,-8.620992,3508418,3510344
1375978289620000632,2013-08-09,00:11:29,2013-08-09,00:14:44,41.124897,-8.612064,41.122215,-8.611164,3498850,3498850
1375978290620000345,2013-08-09,00:11:30,2013-08-09,00:18:30,41.147568,-8.621721,41.146092,-8.611524,3508428,3508430
1375978303620000540,2013-08-09,00:11:43,2013-08-09,00:39:28,41.147793,-8.599194,41.236902,-8.670159,3508433,3542906
1375978349620000523,2013-08-09,00:12:29,2013-08-09,00:20:14,41.166855,-8.613135,41.159025,-8.635689,3516094,3512257
1375978364620000001,2013-08-09,00:12:44,2013-08-09,00:17:14,41.163147,-8.584326,41.176395,-8.588232,3514184,3519931
1375978367620000055,2013-08-09,00:12:47,2013-08-09,00:18:32,41.147424,-8.609058,41.159493,-8.6256,3508431,3512259
1375978369620000547,2013-08-09,00:12:49,2013-08-09,00:21:34,41.155065,-8.630487,41.148846,-8.615844,3512258,3508429
1375978378620000626,2013-08-09,00:12:58,2013-08-09,00:16:28,41.172516,-8.607024,41.151663,-8.582319,3518011,3510352
1375978409620000395,2013-08-09,00:13:29,2013-08-09,00:23:14,41.140665,-8.615808,41.147559,-8.661258,3506513,3508420
1375978418620000594,2013-08-09,00:13:38,2013-08-09,00:28:23,41.159754,-8.639847,41.142807,-8.611803,3512257,3506514
1375978423620000608,2013-08-09,00:13:43,2013-08-09,00:17:43,41.151951,-8.627121,41.155038,-8.629056,3510343,3512259
1375978434620000020,2013-08-09,00:13:54,2013-08-09,00:16:24,41.161122,-8.604153,41.164596,-8.606268,3514180,3514179
1375978435620000101,2013-08-09,00:13:55,2013-08-09,00:16:10,41.137146,-8.615565,41.137569,-8.61381,3504597,3504598
1375978437620000126,2013-08-09,00:13:57,2013-08-09,00:22:12,41.159754,-8.639775,41.177511,-8.628696,3512257,3519923
1375978440620000136,2013-08-09,00:14:00,2013-08-09,00:33:15,41.154237,-8.649747,41.237046,-8.66997,3510339,3542907
1375978451620000309,2013-08-09,00:14:11,2013-08-09,00:26:11,41.153166,-8.668107,41.160888,-8.629488,3510335,3514175
1375978453620000393,2013-08-09,00:14:13,2013-08-09,00:22:28,41.148648,-8.585631,41.157126,-8.610795,3508435,3512262
1375978458620000497,2013-08-09,00:14:18,2013-08-09,00:27:48,41.155065,-8.63037,41.129667,-8.620101,3512258,3500764
1375978466620000514,2013-08-09,00:14:26,2013-08-09,00:29:26,41.145714,-8.610795,41.149611,-8.599266,3508430,3508433
1375978470620000611,2013-08-09,00:14:30,2013-08-09,00:39:00,41.146164,-8.617653,41.180022,-8.689896,3508429,3521827
1375978488620000146,2013-08-09,00:14:48,2013-08-09,00:22:48,41.163165,-8.584335,41.148864,-8.585667,3514184,3508435
1375978497620000902,2013-08-09,00:14:57,2013-08-09,00:27:12,41.159772,-8.639802,41.129631,-8.620173,3512257,3500764
1375978499620000054,2013-08-09,00:14:59,2013-08-09,00:22:14,41.140683,-8.615502,41.144409,-8.606025,3506513,3506515
1375978513620000596,2013-08-09,00:15:13,2013-08-09,00:29:58,41.182974,-8.596962,41.183226,-8.600391,3521845,3521844
1375978539620000473,2013-08-09,00:15:39,2013-08-09,00:55:24,41.180499,-8.582607,41.150988,-8.5941,3521848,3510350
1375978562620000481,2013-08-09,00:16:02,2013-08-09,00:25:32,41.166585,-8.607807,41.149503,-8.604576,3516095,3508432
1375978584620000101,2013-08-09,00:16:24,2013-08-09,00:45:54,41.137569,-8.613819,41.139306,-8.637111,3504598,3504593
1375978596620000065,2013-08-09,00:16:36,2013-08-09,00:22:51,41.159709,-8.639901,41.155614,-8.623557,3512257,3512260
1375978607620000137,2013-08-09,00:16:47,2013-08-09,00:25:47,41.149287,-8.611281,41.165523,-8.588754,3508430,3516099
1375978626620000058,2013-08-09,00:17:06,2013-08-09,00:26:51,41.162436,-8.661528,41.140845,-8.609985,3514168,3506515
1375978633620000027,2013-08-09,00:17:13,2013-08-09,00:25:58,41.144571,-8.606511,41.14989,-8.611326,3506515,3508430
1375978633620000546,2013-08-09,00:17:13,2013-08-09,00:24:43,41.166936,-8.627085,41.159574,-8.636778,3516091,3512257
1375978715620000487,2013-08-09,00:18:35,2013-08-09,02:34:35,41.163903,-8.652582,41.129253,-8.63469,3514170,3500762
1375978755620000571,2013-08-09,00:19:15,2013-08-09,00:25:45,41.148972,-8.585937,41.163219,-8.589348,3508435,3514183
1375978755620000325,2013-08-09,00:19:15,2013-08-09,00:45:00,41.164443,-8.63235,41.147613,-8.61102,3514174,3508430
1375978770620000431,2013-08-09,00:19:30,2013-08-09,00:35:30,41.17968,-8.602803,41.153751,-8.596872,3519928,3510349
1375978776620000615,2013-08-09,00:19:36,2013-08-09,00:32:51,41.141259,-8.608113,41.146686,-8.619975,3506515,3508429
1375978780620000324,2013-08-09,00:19:40,2013-08-09,00:27:25,41.162661,-8.610759,41.157486,-8.625771,3514178,3512259
1375978787620000529,2013-08-09,00:19:47,2013-08-09,00:27:47,41.15808,-8.670033,41.153364,-8.632566,3512250,3510342
1375978788620000215,2013-08-09,00:19:48,2013-08-09,00:43:48,41.146029,-8.612604,41.136903,-8.623827,3508430,3504596
1375978834620000695,2013-08-09,00:20:34,2013-08-09,00:29:49,41.155929,-8.595801,41.157531,-8.62641,3512265,3512259
1375978838620000649,2013-08-09,00:20:38,2013-08-09,00:39:08,41.180769,-8.582436,41.19012,-8.521551,3521848,3525692
1375978875620000338,2013-08-09,00:21:15,2013-08-09,00:35:15,41.142726,-8.574741,41.14782,-8.610228,3506522,3508430
1375978876620000508,2013-08-09,00:21:16,2013-08-09,00:32:16,41.174631,-8.584353,41.161734,-8.646867,3518016,3514171
1375978887620000434,2013-08-09,00:21:27,2013-08-09,00:33:27,41.151978,-8.627265,41.146335,-8.60436,3510343,3508432
1375978896620000114,2013-08-09,00:21:36,2013-08-09,00:35:51,41.157414,-8.628237,41.17131,-8.585037,3512259,3518015
1375978900620000687,2013-08-09,00:21:40,2013-08-09,00:36:40,41.160483,-8.584281,41.150061,-8.665677,3514184,3510335
1375978909620000007,2013-08-09,00:21:49,2013-08-09,00:36:04,41.161743,-8.648037,41.148459,-8.619516,3514171,3508429
1375978933620000268,2013-08-09,00:22:13,2013-08-09,00:37:13,41.153589,-8.608554,41.237802,-8.670294,3510347,3542906
1375978935620000252,2013-08-09,00:22:15,2013-08-09,00:31:00,41.164425,-8.632377,41.15961,-8.601831,3514174,3512264
1375978939620000296,2013-08-09,00:22:19,2013-08-09,00:37:34,41.1444,-8.600571,41.155326,-8.613693,3506516,3512262
1375978949620000426,2013-08-09,00:22:29,2013-08-09,00:29:29,41.154624,-8.631135,41.154309,-8.649891,3510342,3510339
1375978960620000050,2013-08-09,00:22:40,2013-08-09,00:33:10,41.141628,-8.616636,41.151501,-8.617797,3506513,3510345
1375978960620000174,2013-08-09,00:22:40,2013-08-09,00:32:25,41.150178,-8.607177,41.159682,-8.61633,3510347,3512261
1375979020620000006,2013-08-09,00:23:40,2013-08-09,00:49:10,41.148738,-8.672814,41.148702,-8.607483,3508418,3508431
1375979021620000051,2013-08-09,00:23:41,2013-08-09,00:32:26,41.141187,-8.614026,41.142699,-8.574741,3506514,3506522
1375979021620000502,2013-08-09,00:23:41,2013-08-09,00:38:41,41.146938,-8.603928,41.160897,-8.629974,3508432,3514175
1375979028620000258,2013-08-09,00:23:48,2013-08-09,00:33:03,41.159781,-8.639694,41.132151,-8.655831,3512257,3502673
1375979047620000383,2013-08-09,00:24:07,2013-08-09,00:29:22,41.150187,-8.607231,41.156136,-8.604684,3510347,3512264
1375979058620000166,2013-08-09,00:24:18,2013-08-09,00:37:48,41.179167,-8.664048,41.2371,-8.670105,3519916,3542906
1375979127620000128,2013-08-09,00:25:27,2013-08-09,01:00:12,41.146884,-8.619993,41.215527,-8.561088,3508429,3535264
1375979132620000387,2013-08-09,00:25:32,2013-08-09,00:44:17,41.176098,-8.668728,41.161023,-8.639541,3519915,3514173
1375979143620000616,2013-08-09,00:25:43,2013-08-09,00:40:43,41.144229,-8.616762,41.151573,-8.629767,3506513,3510343
1375979159620000605,2013-08-09,00:25:59,2013-08-09,00:37:59,41.162724,-8.591301,41.191794,-8.637291,3514182,3525669
1375979166620000206,2013-08-09,00:26:06,2013-08-09,01:02:51,41.152662,-8.633358,41.12631,-8.633781,3510342,3500762
1375979179620000137,2013-08-09,00:26:19,2013-08-09,00:42:49,41.165523,-8.588799,41.18094,-8.62902,3516099,3521839
1375979184620000144,2013-08-09,00:26:24,2013-08-09,00:35:24,41.146101,-8.617698,41.144364,-8.599968,3508429,3506517
1375979192620000389,2013-08-09,00:26:32,2013-08-09,00:38:32,41.141097,-8.610291,41.148459,-8.62506,3506514,3508427
1375979192620000432,2013-08-09,00:26:32,2013-08-09,00:41:32,41.154552,-8.643996,41.144337,-8.60571,3510340,3506515
1375979238620000171,2013-08-09,00:27:18,2013-08-09,00:32:18,41.172129,-8.652843,41.17041,-8.666019,3518002,3517999
1375979245620000197,2013-08-09,00:27:25,2013-08-09,01:13:40,41.160573,-8.609877,41.159808,-8.556642,3514179,3512273
1375979269620000142,2013-08-09,00:27:49,2013-08-09,00:34:04,41.14125,-8.613972,41.147514,-8.611209,3506514,3508430
1375979276620000224,2013-08-09,00:27:56,2013-08-09,00:43:26,41.165433,-8.60355,41.157135,-8.663562,3516096,3512252
1375979284620000314,2013-08-09,00:28:04,2013-08-09,00:34:19,41.159817,-8.639775,41.163066,-8.66061,3512257,3514168
1375979284620000392,2013-08-09,00:28:04,2013-08-09,00:37:34,41.157477,-8.630055,41.145975,-8.610876,3512258,3508430
1375979293620000180,2013-08-09,00:28:13,2013-08-09,00:40:58,41.14566,-8.610831,41.149494,-8.599572,3508430,3508433
1375979299620000455,2013-08-09,00:28:19,2013-08-09,00:41:49,41.145678,-8.610804,41.149089,-8.599113,3508430,3508433
1375979308620000680,2013-08-09,00:28:28,2013-08-09,00:40:58,41.145624,-8.610786,41.149458,-8.599671,3508430,3508433
1375979320620000346,2013-08-09,00:28:40,2013-08-09,00:49:55,41.15385,-8.674119,41.140494,-8.616033,3510334,3506513
1375979332620000463,2013-08-09,00:28:52,2013-08-09,00:37:07,41.153562,-8.605755,41.163255,-8.589429,3510347,3514183
1375979336620000279,2013-08-09,00:28:56,2013-08-09,00:54:41,41.169699,-8.589294,41.240385,-8.52822,3516099,3544851
1375979340620000621,2013-08-09,00:29:00,2013-08-09,00:33:30,41.160339,-8.609634,41.164326,-8.624313,3514179,3514176
1375979354620000492,2013-08-09,00:29:14,2013-08-09,00:37:14,41.154993,-8.680149,41.160123,-8.659782,3510332,3514169
1375979366620000311,2013-08-09,00:29:26,2013-08-09,00:42:26,41.145939,-8.598483,41.163201,-8.583633,3508433,3514184
1375979389620000036,2013-08-09,00:29:49,2013-08-09,00:46:04,41.15466,-8.671779,41.176323,-8.668881,3510334,3519915
1375979420620000695,2013-08-09,00:30:20,2013-08-09,01:56:05,41.15754,-8.626446,41.140449,-8.612937,3512259,3506514
1375979421620000410,2013-08-09,00:30:21,2013-08-09,00:39:06,41.159637,-8.639982,41.18148,-8.613666,3512257,3521842
1375979471620000045,2013-08-09,00:31:11,2013-08-09,00:40:11,41.149179,-8.599257,41.158899,-8.611074,3508433,3512262
1375979472620000676,2013-08-09,00:31:12,2013-08-09,00:36:12,41.150079,-8.607501,41.156217,-8.619057,3510347,3512261
1375979475620000653,2013-08-09,00:31:15,2013-08-09,00:46:30,41.157369,-8.628111,41.148882,-8.585667,3512259,3508435
