userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1372636853620000380,2013-07-01,08:00:53,2013-07-01,08:06:53,41.140746,-8.610291,41.145345,-8.60589,3506514,3508431
1372636854620000520,2013-07-01,08:00:54,2013-07-01,08:11:24,41.151951,-8.574678,41.142915,-8.607996,3510354,3506515
1372636858620000589,2013-07-01,08:00:58,2013-07-01,08:06:28,41.141412,-8.618643,41.154489,-8.630838,3506513,3510342
1372636875620000233,2013-07-01,08:01:15,2013-07-01,08:06:30,41.148009,-8.619894,41.157351,-8.60949,3508429,3512263
1372636896620000360,2013-07-01,08:01:36,2013-07-01,08:12:06,41.146137,-8.617599,41.169141,-8.636625,3508429,3516089
1372636951620000320,2013-07-01,08:02:31,2013-07-01,08:18:31,41.140359,-8.612964,41.14053,-8.61597,3506514,3506513
1372636956620000167,2013-07-01,08:02:36,2013-07-01,08:10:21,41.15439,-8.613297,41.154363,-8.645607,3510346,3510339
1372636965620000231,2013-07-01,08:02:45,2013-07-01,08:09:00,41.140674,-8.615502,41.160717,-8.578224,3506513,3514185
1372637072620000367,2013-07-01,08:04:32,2013-07-01,08:18:02,41.146254,-8.617599,41.170599,-8.610552,3508429,3518010
1372637084620000285,2013-07-01,08:04:44,2013-07-01,08:10:29,41.148576,-8.585685,41.138784,-8.566569,3508435,3504607
1372637091620000337,2013-07-01,08:04:51,2013-07-01,08:11:51,41.18049,-8.645994,41.178087,-8.687268,3521835,3519911
1372637210620000456,2013-07-01,08:06:50,2013-07-01,08:15:35,41.145948,-8.57952,41.142816,-8.603973,3508437,3506516
1372637230620000503,2013-07-01,08:07:10,2013-07-01,08:16:40,41.154795,-8.630568,41.164983,-8.641737,3510342,3514172
1372637247620000067,2013-07-01,08:07:27,2013-07-01,08:13:27,41.160969,-8.628858,41.147775,-8.611344,3514175,3508430
1372637254620000657,2013-07-01,08:07:34,2013-07-01,08:18:04,41.168574,-8.660646,41.181813,-8.601894,3516084,3521844
1372637274620000403,2013-07-01,08:07:54,2013-07-01,08:17:09,41.140557,-8.611794,41.163309,-8.589402,3506514,3514183
1372637299620000011,2013-07-01,08:08:19,2013-07-01,08:16:34,41.146182,-8.617563,41.161554,-8.6247,3508429,3514176
1372637303620000596,2013-07-01,08:08:23,2013-07-01,08:12:53,41.159826,-8.639847,41.170671,-8.66574,3512257,3517999
1372637343620000571,2013-07-01,08:09:03,2013-07-01,08:16:48,41.155101,-8.618868,41.162265,-8.575065,3512261,3514185
1372637345620000589,2013-07-01,08:09:05,2013-07-01,08:18:50,41.154795,-8.630784,41.1426,-8.647884,3510342,3506507
1372637369620000381,2013-07-01,08:09:29,2013-07-01,08:16:14,41.141313,-8.61399,41.151987,-8.613765,3506514,3510346
1372637397620000190,2013-07-01,08:09:57,2013-07-01,08:23:42,41.150034,-8.620938,41.177214,-8.559153,3510344,3519937
1372637423620000341,2013-07-01,08:10:23,2013-07-01,08:22:38,41.14458,-8.606493,41.186511,-8.652456,3506515,3523750
1372637453620000648,2013-07-01,08:10:53,2013-07-01,08:20:08,41.150529,-8.610948,41.182056,-8.612748,3510346,3521842
1372637482620000005,2013-07-01,08:11:22,2013-07-01,08:15:22,41.149188,-8.599239,41.169258,-8.584326,3508433,3516100
1372637610620000497,2013-07-01,08:13:30,2013-07-01,08:29:15,41.164857,-8.585145,41.157522,-8.628147,3514183,3512259
1372637658620000596,2013-07-01,08:14:18,2013-07-01,08:20:33,41.170626,-8.665686,41.187816,-8.654337,3517999,3523750
1372637715620000398,2013-07-01,08:15:15,2013-07-01,08:27:30,41.154129,-8.611965,41.164218,-8.623395,3510346,3514176
1372637721620000678,2013-07-01,08:15:21,2013-07-01,08:28:06,41.148603,-8.585631,41.15754,-8.628255,3508435,3512259
1372637728620000671,2013-07-01,08:15:28,2013-07-01,08:23:43,41.150367,-8.617041,41.154732,-8.604756,3510345,3510348
1372637754620000007,2013-07-01,08:15:54,2013-07-01,08:41:54,41.008275,-8.645373,41.160285,-8.567235,3454775,3514187
1372637905620000320,2013-07-01,08:18:25,2013-07-01,08:22:55,41.140557,-8.615907,41.134158,-8.604594,3506513,3502684
1372637915620000344,2013-07-01,08:18:35,2013-07-01,08:30:50,41.153418,-8.678889,41.135562,-8.599644,3510333,3504601
1372637926620000173,2013-07-01,08:18:46,2013-07-01,08:19:01,41.173335,-8.642133,41.172831,-8.64081,3518004,3518004
1372637984620000520,2013-07-01,08:19:44,2013-07-01,08:30:29,41.168403,-8.56242,41.164218,-8.623017,3516104,3514176
1372638021620000256,2013-07-01,08:20:21,2013-07-01,08:32:51,41.151267,-8.609652,41.187033,-8.550198,3510347,3523770
1372638031620000171,2013-07-01,08:20:31,2013-07-01,08:24:16,41.155281,-8.618886,41.164209,-8.613387,3512261,3514178
1372638035620000337,2013-07-01,08:20:35,2013-07-01,08:26:05,41.167323,-8.688825,41.149665,-8.67375,3516079,3508418
1372638137620000325,2013-07-01,08:22:17,2013-07-01,08:29:47,41.147298,-8.611281,41.178366,-8.658351,3508430,3519917
1372638151620000231,2013-07-01,08:22:31,2013-07-01,08:29:16,41.14053,-8.612208,41.15826,-8.606772,3506514,3512263
1372638156620000451,2013-07-01,08:22:36,2013-07-01,08:27:51,41.151294,-8.609634,41.152059,-8.627139,3510347,3510343
1372638158620000620,2013-07-01,08:22:38,2013-07-01,08:28:38,41.149485,-8.611128,41.160141,-8.605467,3508430,3514179
1372638160620000456,2013-07-01,08:22:40,2013-07-01,08:29:55,41.140566,-8.612154,41.158305,-8.606772,3506514,3512263
1372638161620000423,2013-07-01,08:22:41,2013-07-01,08:26:11,41.151303,-8.609706,41.16114,-8.621064,3510347,3514176
1372638165620000435,2013-07-01,08:22:45,2013-07-01,08:40:00,41.173668,-8.688348,41.144184,-8.642079,3517995,3506508
1372638266620000611,2013-07-01,08:24:26,2013-07-01,08:38:56,41.137731,-8.587602,41.190984,-8.654634,3504603,3525666
1372638303620000112,2013-07-01,08:25:03,2013-07-01,08:53:48,41.162427,-8.587116,41.162436,-8.587143,3514183,3514183
1372638342620000011,2013-07-01,08:25:42,2013-07-01,08:48:57,41.140872,-8.613108,41.18481,-8.581959,3506514,3521848
1372638361620000154,2013-07-01,08:26:01,2013-07-01,08:33:01,41.158368,-8.628084,41.164578,-8.645436,3512259,3514171
1372638451620000621,2013-07-01,08:27:31,2013-07-01,08:36:01,41.163372,-8.602209,41.193315,-8.568558,3514180,3525683
1372638481620000403,2013-07-01,08:28:01,2013-07-01,08:44:01,41.163156,-8.584263,41.142672,-8.641566,3514184,3506508
1372638502620000320,2013-07-01,08:28:22,2013-07-01,08:36:52,41.140377,-8.612955,41.15592,-8.60247,3506514,3512264
1372638504620000600,2013-07-01,08:28:24,2013-07-01,08:44:09,41.17077,-8.573616,41.146443,-8.617671,3518018,3508429
1372638513620000473,2013-07-01,08:28:33,2013-07-01,08:29:03,41.181759,-8.601273,41.182182,-8.601057,3521844,3521844
1372638560620000308,2013-07-01,08:29:20,2013-07-01,08:39:50,41.148567,-8.58564,41.189499,-8.576586,3508435,3523765
1372638595620000233,2013-07-01,08:29:55,2013-07-01,08:38:10,41.153499,-8.608716,41.168295,-8.632737,3510347,3516090
1372638616620000672,2013-07-01,08:30:16,2013-07-01,08:58:01,41.153868,-8.67411,41.135913,-8.563455,3510334,3504608
1372638641620000520,2013-07-01,08:30:41,2013-07-01,08:45:41,41.164209,-8.623017,41.146866,-8.597655,3514176,3508433
1372638700620000665,2013-07-01,08:31:40,2013-07-01,08:48:40,41.150358,-8.612055,41.254209,-8.653617,3510346,3548658
1372638793620000571,2013-07-01,08:33:13,2013-07-01,08:43:13,41.142717,-8.574705,41.142636,-8.61552,3506522,3506513
1372638851620000406,2013-07-01,08:34:11,2013-07-01,08:45:56,41.160996,-8.628885,41.146263,-8.607051,3514175,3508431
1372638902620000372,2013-07-01,08:35:02,2013-07-01,08:39:17,41.145894,-8.612613,41.15961,-8.604603,3508430,3512264
1372639092620000233,2013-07-01,08:38:12,2013-07-01,08:39:57,41.168295,-8.632737,41.168232,-8.6328,3516090,3516090
1372639096620000231,2013-07-01,08:38:16,2013-07-01,08:51:31,41.140431,-8.612856,41.203188,-8.693028,3506514,3529490
1372639135620000570,2013-07-01,08:38:55,2013-07-01,08:43:25,41.174055,-8.666757,41.181714,-8.662554,3517999,3521832
1372639181620000089,2013-07-01,08:39:41,2013-07-01,08:41:41,41.168979,-8.643807,41.1786,-8.647911,3516088,3519919
1372639212620000497,2013-07-01,08:40:12,2013-07-01,08:43:27,41.154984,-8.630649,41.156694,-8.648082,3510342,3512255
1372639241620000060,2013-07-01,08:40:41,2013-07-01,08:57:11,41.165028,-8.648046,41.189877,-8.702928,3516087,3523740
1372639358620000463,2013-07-01,08:42:38,2013-07-01,08:52:23,41.145993,-8.612532,41.158665,-8.678295,3508430,3512249
1372639359620000160,2013-07-01,08:42:39,2013-07-01,08:56:24,41.182695,-8.600067,41.125023,-8.604423,3521844,3500768
