userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1377532817620000406,2013-08-27,00:00:17,2013-08-27,00:23:32,41.180598,-8.582454,41.171643,-8.633448,3521848,3518006
1377532837620000513,2013-08-27,00:00:37,2013-08-27,00:05:22,41.180625,-8.582499,41.166198,-8.57844,3521848,3516101
1377532854620000031,2013-08-27,00:00:54,2013-08-27,00:21:09,41.140656,-8.61552,41.152392,-8.617941,3506513,3510345
1377532871620000423,2013-08-27,00:01:11,2013-08-27,00:15:11,41.14719,-8.622387,41.16933,-8.648919,3508428,3516087
1377532874620000363,2013-08-27,00:01:14,2013-08-27,00:33:44,41.18067,-8.582652,41.167827,-8.595351,3521848,3516097
1377532885620000051,2013-08-27,00:01:25,2013-08-27,00:11:40,41.141259,-8.613999,41.154363,-8.650035,3506514,3510338
1377532924620000615,2013-08-27,00:02:04,2013-08-27,00:14:04,41.157405,-8.628219,41.168349,-8.593803,3512259,3516098
1377532940620000080,2013-08-27,00:02:20,2013-08-27,00:19:20,41.176773,-8.645787,41.174973,-8.565345,3519919,3518019
1377533007620000579,2013-08-27,00:03:27,2013-08-27,00:08:27,41.145696,-8.610849,41.151645,-8.614152,3508430,3510346
1377533008620000142,2013-08-27,00:03:28,2013-08-27,00:13:43,41.141295,-8.616654,41.149242,-8.624772,3506513,3508428
1377533047620000018,2013-08-27,00:04:07,2013-08-27,00:16:07,41.167782,-8.671311,41.168826,-8.627562,3516082,3516091
1377533108620000387,2013-08-27,00:05:08,2013-08-27,00:14:38,41.158647,-8.68329,41.151492,-8.651097,3512248,3510338
1377533120620000384,2013-08-27,00:05:20,2013-08-27,00:16:05,41.166873,-8.609103,41.148792,-8.58564,3516095,3508435
1377533142620000476,2013-08-27,00:05:42,2013-08-27,00:08:27,41.160951,-8.621136,41.161932,-8.613513,3514176,3514178
1377533155620000667,2013-08-27,00:05:55,2013-08-27,00:12:25,41.150187,-8.607141,41.161113,-8.604072,3510347,3514180
1377533162620000658,2013-08-27,00:06:02,2013-08-27,00:11:32,41.148567,-8.585631,41.159124,-8.576649,3508435,3512269
1377533167620000495,2013-08-27,00:06:07,2013-08-27,00:15:37,41.147865,-8.60652,41.158593,-8.597853,3508431,3512265
1377533200620000251,2013-08-27,00:06:40,2013-08-27,00:24:25,41.147739,-8.608779,41.203962,-8.695647,3508431,3529489
1377533201620000144,2013-08-27,00:06:41,2013-08-27,00:17:41,41.140692,-8.61552,41.132844,-8.613153,3506513,3502682
1377533204620000400,2013-08-27,00:06:44,2013-08-27,00:36:29,41.145948,-8.612586,41.180562,-8.650116,3508430,3521834
1377533214620000435,2013-08-27,00:06:54,2013-08-27,00:16:24,41.148495,-8.669934,41.146344,-8.617968,3508419,3508429
1377533216620000136,2013-08-27,00:06:56,2013-08-27,00:21:11,41.148549,-8.585649,41.120028,-8.648226,3508435,3498843
1377533244620000310,2013-08-27,00:07:24,2013-08-27,01:10:24,41.16078,-8.594235,41.287842,-8.069238,3514182,3562187
1377533248620000508,2013-08-27,00:07:28,2013-08-27,00:24:58,41.157288,-8.628246,41.130594,-8.606295,3512259,3502683
1377533270620000452,2013-08-27,00:07:50,2013-08-27,00:23:35,41.179653,-8.602884,41.149557,-8.630658,3519928,3508426
1377533307620000388,2013-08-27,00:08:27,2013-08-27,00:15:12,41.159214,-8.683551,41.157558,-8.669655,3512248,3512251
1377533337620000345,2013-08-27,00:08:57,2013-08-27,00:21:57,41.146092,-8.612577,41.148324,-8.585946,3508430,3508435
1377533348620000177,2013-08-27,00:09:08,2013-08-27,00:28:53,41.148603,-8.585667,41.161509,-8.661015,3508435,3514168
1377533359620000557,2013-08-27,00:09:19,2013-08-27,00:20:34,41.144661,-8.606376,41.155452,-8.600391,3506515,3512264
1377533388620000217,2013-08-27,00:09:48,2013-08-27,00:10:18,41.150295,-8.606961,41.194539,-8.507565,3510347,3525695
1377533417620000619,2013-08-27,00:10:17,2013-08-27,00:23:17,41.141286,-8.61399,41.154237,-8.649963,3506514,3510339
1377533431620000449,2013-08-27,00:10:31,2013-08-27,00:26:16,41.164443,-8.632368,41.144328,-8.605782,3514174,3506515
1377533439620000040,2013-08-27,00:10:39,2013-08-27,00:24:39,41.150322,-8.607042,41.164128,-8.636589,3510347,3514173
1377533465620000242,2013-08-27,00:11:05,2013-08-27,00:17:05,41.149296,-8.610732,41.160501,-8.616177,3508430,3514177
1377533479620000333,2013-08-27,00:11:19,2013-08-27,00:14:49,41.180481,-8.582553,41.173695,-8.581833,3521848,3518016
1377533505620000151,2013-08-27,00:11:45,2013-08-27,00:15:45,41.163246,-8.584362,41.169168,-8.586594,3514184,3516099
1377533508620000247,2013-08-27,00:11:48,2013-08-27,00:23:33,41.162751,-8.591292,41.233581,-8.623512,3514182,3541000
1377533523620000455,2013-08-27,00:12:03,2013-08-27,01:27:03,41.148513,-8.639946,41.179293,-8.570727,3508425,3519934
1377533556620000674,2013-08-27,00:12:36,2013-08-27,00:22:36,41.148612,-8.607924,41.142222,-8.613954,3508431,3506514
1377533574620000015,2013-08-27,00:12:54,2013-08-27,00:26:54,41.157216,-8.666658,41.196312,-8.61786,3512251,3527589
1377533639620000305,2013-08-27,00:13:59,2013-08-27,00:20:29,41.146155,-8.61759,41.144553,-8.605782,3508429,3506515
1377533640620000381,2013-08-27,00:14:00,2013-08-27,00:22:00,41.158287,-8.630316,41.151357,-8.621235,3512258,3510344
1377533667620000484,2013-08-27,00:14:27,2013-08-27,00:29:42,41.14125,-8.614071,41.149431,-8.675298,3506514,3508417
1377533682620000356,2013-08-27,00:14:42,2013-08-27,00:21:12,41.141268,-8.614026,41.145381,-8.607375,3506514,3508431
1377533699620000077,2013-08-27,00:14:59,2013-08-27,00:22:14,41.181579,-8.650872,41.180499,-8.650971,3521834,3521834
1377533705620000359,2013-08-27,00:15:05,2013-08-27,00:33:20,41.145993,-8.612577,41.188986,-8.612298,3508430,3523758
1377533712620000311,2013-08-27,00:15:12,2013-08-27,00:39:27,41.150043,-8.620947,41.140521,-8.616033,3510344,3506513
1377533731620000038,2013-08-27,00:15:31,2013-08-27,00:19:31,41.147073,-8.615097,41.14602,-8.6112,3508429,3508430
1377533735620000903,2013-08-27,00:15:35,2013-08-27,01:22:50,41.164758,-8.64279,41.153949,-8.649837,3514172,3510339
1377533763620000142,2013-08-27,00:16:03,2013-08-27,00:33:33,41.151339,-8.625231,41.148549,-8.669943,3510343,3508419
1377533778620000032,2013-08-27,00:16:18,2013-08-27,00:21:48,41.155704,-8.654211,41.155749,-8.654688,3512254,3512254
1377533837620000527,2013-08-27,00:17:17,2013-08-27,00:24:47,41.159376,-8.580051,41.158071,-8.572212,3512268,3512270
1377533842620000007,2013-08-27,00:17:22,2013-08-27,00:24:52,41.166072,-8.569764,41.154228,-8.555355,3516103,3510357
1377533858620000408,2013-08-27,00:17:38,2013-08-27,00:25:08,41.160411,-8.570385,41.152104,-8.592255,3514186,3510350
1377533864620000606,2013-08-27,00:17:44,2013-08-27,00:29:44,41.147946,-8.619795,41.154831,-8.662806,3508429,3510336
1377533886620000050,2013-08-27,00:18:06,2013-08-27,00:31:06,41.171967,-8.590887,41.152293,-8.610138,3518014,3510346
