userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1374336007620000074,2013-07-21,00:00:07,2013-07-21,00:07:22,41.156541,-8.681292,41.15277,-8.670735,3512248,3510334
1374336091620000539,2013-07-21,00:01:31,2013-07-21,00:08:01,41.14449,-8.60724,41.134905,-8.597223,3506515,3502685
1374336098620000671,2013-07-21,00:01:38,2013-07-21,00:05:53,41.137794,-8.612748,41.137533,-8.623485,3504598,3504596
1374336103620000326,2013-07-21,00:01:43,2013-07-21,00:15:43,41.166603,-8.621001,41.176386,-8.668836,3516092,3519915
1374336104620000569,2013-07-21,00:01:44,2013-07-21,02:09:29,41.223879,-8.712684,41.161851,-8.597268,3537150,3514181
1374336116620000226,2013-07-21,00:01:56,2013-07-21,00:11:11,41.140665,-8.615475,41.142789,-8.574669,3506513,3506522
1374336167620000621,2013-07-21,00:02:47,2013-07-21,00:09:17,41.146191,-8.61867,41.161266,-8.607222,3508429,3514179
1374336214620000388,2013-07-21,00:03:34,2013-07-21,00:14:19,41.161428,-8.656857,41.145903,-8.612082,3514169,3508430
1374336231620000140,2013-07-21,00:03:51,2013-07-21,00:20:36,41.148513,-8.585685,41.142771,-8.614188,3508435,3506514
1374336238620000653,2013-07-21,00:03:58,2013-07-21,00:10:28,41.148882,-8.672715,41.149314,-8.663796,3508418,3508420
1374336240620000328,2013-07-21,00:04:00,2013-07-21,00:16:15,41.148513,-8.585631,41.144805,-8.611371,3508435,3506514
1374336255620000496,2013-07-21,00:04:15,2013-07-21,00:13:30,41.144499,-8.606556,41.157342,-8.622126,3506515,3512260
1374336258620000311,2013-07-21,00:04:18,2013-07-21,00:11:33,41.140782,-8.615529,41.148081,-8.604783,3506513,3508432
1374336265620000085,2013-07-21,00:04:25,2013-07-21,00:18:55,41.144625,-8.606484,41.16474,-8.601291,3506515,3514180
1374336266620000678,2013-07-21,00:04:26,2013-07-21,00:19:11,41.156163,-8.591301,41.140305,-8.65125,3512266,3506506
1374336277620000251,2013-07-21,00:04:37,2013-07-21,00:12:52,41.161059,-8.628381,41.138631,-8.643222,3514175,3504592
1374336294620000359,2013-07-21,00:04:54,2013-07-21,00:09:09,41.151132,-8.609454,41.161752,-8.60688,3510347,3514179
1374336312620000001,2013-07-21,00:05:12,2013-07-21,00:06:57,41.14593,-8.612604,41.148432,-8.624556,3508430,3508428
1374336360620000697,2013-07-21,00:06:00,2013-07-21,00:14:00,41.149152,-8.599239,41.162085,-8.567316,3508433,3514187
1374336366620000540,2013-07-21,00:06:06,2013-07-21,00:14:21,41.149134,-8.599266,41.162139,-8.567199,3508433,3514187
1374336380620000013,2013-07-21,00:06:20,2013-07-21,00:13:35,41.159043,-8.68347,41.16042,-8.644617,3512248,3514172
1374336384620000154,2013-07-21,00:06:24,2013-07-21,00:21:09,41.174964,-8.603892,41.144436,-8.606034,3518012,3506515
1374336392620000518,2013-07-21,00:06:32,2013-07-21,00:28:17,41.171364,-8.678826,41.138577,-8.610624,3517997,3504598
1374336458620000158,2013-07-21,00:07:38,2013-07-21,00:22:38,41.155434,-8.602551,41.168151,-8.68932,3512264,3516079
1374336460620000309,2013-07-21,00:07:40,2013-07-21,00:21:55,41.148558,-8.585694,41.158926,-8.633142,3508435,3512258
1374336506620000308,2013-07-21,00:08:26,2013-07-21,00:14:41,41.154543,-8.630397,41.176071,-8.615007,3510342,3519925
1374336520620000120,2013-07-21,00:08:40,2013-07-21,00:21:10,41.159187,-8.638551,41.140404,-8.651223,3512257,3506506
1374336575620000331,2013-07-21,00:09:35,2013-07-21,00:18:35,41.145102,-8.61066,41.162211,-8.641134,3508430,3514172
1374336591620000676,2013-07-21,00:09:51,2013-07-21,00:16:36,41.159709,-8.639766,41.180931,-8.654247,3512257,3521834
