userid,pickupDate,pickuptime,pickoffDate,pickofftime,startLat,startLon,endLat,endLon,startGrid,endGrid
1374768007620000330,2013-07-26,00:00:07,2013-07-26,00:25:52,41.169969,-8.670393,41.162184,-8.611335,3516082,3514178
1374768013620000674,2013-07-26,00:00:13,2013-07-26,00:09:28,41.148432,-8.585694,41.146308,-8.607006,3508435,3508431
1374768040620000352,2013-07-26,00:00:40,2013-07-26,00:15:40,41.168124,-8.689347,41.160024,-8.640747,3516079,3514172
1374768042620000226,2013-07-26,00:00:42,2013-07-26,00:11:42,41.151672,-8.619345,41.14611,-8.610732,3510345,3508430
1374768091620000451,2013-07-26,00:01:31,2013-07-26,00:04:16,41.158071,-8.62794,41.166261,-8.626653,3512259,3516091
1374768095620000676,2013-07-26,00:01:35,2013-07-26,00:13:50,41.148477,-8.585631,41.152545,-8.618139,3508435,3510345
1374768103620000296,2013-07-26,00:01:43,2013-07-26,00:08:13,41.154597,-8.613252,41.145093,-8.607942,3510346,3508431
1374768106620000687,2013-07-26,00:01:46,2013-07-26,00:07:31,41.159403,-8.580132,41.165532,-8.572059,3512268,3516102
1374768107620000303,2013-07-26,00:01:47,2013-07-26,00:17:02,41.147604,-8.621586,41.14575,-8.600877,3508428,3508432
1374768107620000099,2013-07-26,00:01:47,2013-07-26,00:14:32,41.15448,-8.649396,41.146596,-8.611146,3510339,3508430
1374768113620000255,2013-07-26,00:01:53,2013-07-26,00:13:08,41.16978,-8.589249,41.140863,-8.636022,3516099,3506509
1374768126620000324,2013-07-26,00:02:06,2013-07-26,00:11:06,41.161176,-8.604819,41.161212,-8.637552,3514180,3514173
1374768140620000517,2013-07-26,00:02:20,2013-07-26,00:14:20,41.149332,-8.603613,41.141682,-8.639667,3508432,3506509
1374768155620000688,2013-07-26,00:02:35,2013-07-26,00:10:50,41.197095,-8.600184,41.21829,-8.561979,3527592,3535264
1374768159620000128,2013-07-26,00:02:39,2013-07-26,00:16:54,41.160042,-8.640747,41.13738,-8.614215,3514172,3504598
1374768175620000151,2013-07-26,00:02:55,2013-07-26,00:14:55,41.157918,-8.628264,41.146389,-8.614026,3512259,3508430
1374768192620000535,2013-07-26,00:03:12,2013-07-26,00:06:27,41.161005,-8.604243,41.163039,-8.613945,3514180,3514178
1374768211620000047,2013-07-26,00:03:31,2013-07-26,00:24:46,41.15763,-8.628228,41.179644,-8.547138,3512259,3519939
1374768225620000206,2013-07-26,00:03:45,2013-07-26,00:07:45,41.151015,-8.609544,41.160429,-8.60994,3510347,3514179
1374768244620000311,2013-07-26,00:04:04,2013-07-26,00:17:34,41.146065,-8.612514,41.162868,-8.633196,3508430,3514174
1374768252620000560,2013-07-26,00:04:12,2013-07-26,00:10:12,41.172786,-8.612199,41.163291,-8.65845,3518010,3514169
1374768266620000010,2013-07-26,00:04:26,2013-07-26,00:23:56,41.148009,-8.622855,41.152842,-8.669799,3508428,3510335
1374768278620000055,2013-07-26,00:04:38,2013-07-26,00:22:53,41.148963,-8.672724,41.129631,-8.620083,3508418,3500764
1374768279620000189,2013-07-26,00:04:39,2013-07-26,00:21:39,41.161995,-8.644977,41.140467,-8.616042,3514172,3506513
1374768292620000602,2013-07-26,00:04:52,2013-07-26,00:12:22,41.179662,-8.602884,41.168961,-8.590653,3519928,3516098
1374768303620000554,2013-07-26,00:05:03,2013-07-26,00:07:33,41.146002,-8.612514,41.146128,-8.612055,3508430,3508430
1374768308620000588,2013-07-26,00:05:08,2013-07-26,00:40:08,41.145615,-8.60733,41.142699,-8.57466,3508431,3506522
1374768331620000338,2013-07-26,00:05:31,2013-07-26,00:58:16,41.155524,-8.615007,41.154273,-8.646102,3512261,3510339
1374768333620000089,2013-07-26,00:05:33,2013-07-26,00:11:48,41.178573,-8.648901,41.2092,-8.688582,3519919,3531407
1374768346620000225,2013-07-26,00:05:46,2013-07-26,00:18:16,41.180499,-8.582751,41.177511,-8.62866,3521848,3519923
1374768348620000040,2013-07-26,00:05:48,2013-07-26,00:26:48,41.150169,-8.606907,41.150727,-8.593137,3510347,3510350
1374768358620000686,2013-07-26,00:05:58,2013-07-26,00:17:58,41.145534,-8.610849,41.125401,-8.605098,3508430,3500767
1374768359620000187,2013-07-26,00:05:59,2013-07-26,00:14:14,41.161644,-8.65683,41.158566,-8.630091,3514169,3512258
1374768361620000041,2013-07-26,00:06:01,2013-07-26,00:22:01,41.148432,-8.58564,41.145147,-8.613783,3508435,3508430
1374768366620000611,2013-07-26,00:06:06,2013-07-26,00:12:06,41.145507,-8.610921,41.154732,-8.602749,3508430,3510348
1374768371620000136,2013-07-26,00:06:11,2013-07-26,00:18:26,41.182722,-8.600067,41.161302,-8.64162,3521844,3514172
